計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHクッキングヒーター,電気オーブン・レンジ,エコキュート,居間エアコン,エアコン・場所不明,キッチン電灯,未使用,リビング電灯,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018051300+0900,-,-,-,1924,0,0,0,1159,0,0,218,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,-,-,18,-,-,-,-,-
2018051301+0900,-,-,-,1780,0,0,0,1162,0,0,142,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,-,-,0,-,-,-,-,-
2018051302+0900,-,-,-,1794,0,0,0,1167,0,0,129,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794,-,-,0,-,-,-,-,-
2018051303+0900,-,-,-,1056,0,0,0,460,0,0,102,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,-,-,0,-,-,-,-,-
2018051304+0900,-,-,-,491,0,0,0,0,0,0,111,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,-,-,0,-,-,-,-,-
2018051305+0900,-,-,-,468,0,0,0,0,0,0,108,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,-,-,0,-,-,-,-,-
2018051306+0900,-,-,-,915,0,201,0,0,0,0,105,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,-,-,6,-,-,-,-,-
2018051307+0900,-,-,-,980,0,98,59,10,0,0,118,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,-,-,98,-,-,-,-,-
2018051308+0900,-,-,-,1242,0,0,69,0,0,0,115,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,-,-,50,-,-,-,-,-
2018051309+0900,-,-,-,1260,0,0,0,0,0,0,118,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,-,-,91,-,-,-,-,-
2018051310+0900,-,-,-,1217,0,0,0,0,0,0,113,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,-,-,1,-,-,-,-,-
2018051311+0900,-,-,-,1420,0,190,0,0,0,0,111,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,-,-,6,-,-,-,-,-
2018051312+0900,-,-,-,1253,0,46,0,0,0,0,109,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,-,-,16,-,-,-,-,-
2018051313+0900,-,-,-,1207,0,0,0,0,0,0,112,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,-,-,0,-,-,-,-,-
2018051314+0900,-,-,-,1243,0,0,0,0,0,0,114,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,-,-,0,-,-,-,-,-
2018051315+0900,-,-,-,1695,0,0,0,0,0,0,106,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,-,-,0,-,-,-,-,-
2018051316+0900,-,-,-,1706,0,0,0,0,0,0,112,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,-,-,0,-,-,-,-,-
2018051317+0900,-,-,-,2148,0,527,0,0,0,0,104,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,-,-,17,-,-,-,-,-
2018051318+0900,-,-,-,1558,0,0,34,0,0,0,124,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,-,-,7,-,-,-,-,-
2018051319+0900,-,-,-,1447,0,88,0,0,0,0,121,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447,-,-,20,-,-,-,-,-
2018051320+0900,-,-,-,1552,0,140,8,0,0,0,128,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,-,-,1,-,-,-,-,-
2018051321+0900,-,-,-,1358,0,0,0,0,0,0,116,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,-,-,11,-,-,-,-,-
2018051322+0900,-,-,-,2873,0,490,15,866,0,0,144,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,-,-,219,-,-,-,-,-
2018051323+0900,-,-,-,2456,0,171,0,909,0,0,133,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,-,-,62,-,-,-,-,-
