計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDK・AC,2F寝室AC（娘部屋）,冷蔵庫,レンジ・台所電灯コンセン,洗濯機・浴室・和室・玄関,2F洋室電灯コンセント,未使用,2F洋室AC,1F和室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,7684,0,0,0,937,3462,1470,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7684,-,-,-,-,-,-,-,-
20171102,-,-,-,11900,0,0,6,942,2297,6505,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,-,-,-,-,-,-,-,-
20171103,-,-,-,7850,0,0,635,990,2896,1169,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850,-,-,-,-,-,-,-,-
20171104,-,-,-,8315,0,0,0,780,3665,1491,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315,-,-,-,-,-,-,-,-
20171105,-,-,-,9389,0,0,0,864,3507,1398,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389,-,-,-,-,-,-,-,-
20171106,-,-,-,8355,0,0,0,762,4470,1253,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8355,-,-,-,-,-,-,-,-
20171107,-,-,-,8671,0,0,0,853,4772,1181,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8671,-,-,-,-,-,-,-,-
20171108,-,-,-,11800,0,0,0,913,3677,5605,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,-,-,-,-,-,-,-,-
20171109,-,-,-,7786,0,0,0,894,3430,1299,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7786,-,-,-,-,-,-,-,-
20171110,-,-,-,7441,0,0,0,754,3839,1160,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7441,-,-,-,-,-,-,-,-
20171111,-,-,-,9181,0,0,0,771,4531,1153,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181,-,-,-,-,-,-,-,-
20171112,-,-,-,9212,0,0,0,824,3761,1490,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9212,-,-,-,-,-,-,-,-
20171113,-,-,-,9354,0,0,0,827,5073,1215,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9354,-,-,-,-,-,-,-,-
20171114,-,-,-,8146,0,0,0,720,4024,1104,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8146,-,-,-,-,-,-,-,-
20171115,-,-,-,9621,0,0,0,660,4957,1265,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9621,-,-,-,-,-,-,-,-
20171116,-,-,-,10595,0,0,0,700,4758,1551,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10595,-,-,-,-,-,-,-,-
20171117,-,-,-,14243,0,0,0,258,3717,7338,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14243,-,-,-,-,-,-,-,-
20171118,-,-,-,9581,0,0,0,386,4140,1651,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9581,-,-,-,-,-,-,-,-
20171119,-,-,-,11879,0,0,0,529,4218,1875,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11879,-,-,-,-,-,-,-,-
20171120,-,-,-,11055,0,0,0,487,5720,1688,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11055,-,-,-,-,-,-,-,-
20171121,-,-,-,10644,0,0,0,417,4121,1858,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10644,-,-,-,-,-,-,-,-
20171122,-,-,-,17219,0,0,0,410,6644,7339,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17219,-,-,-,-,-,-,-,-
20171123,-,-,-,10490,0,0,0,274,4681,1552,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10490,-,-,-,-,-,-,-,-
20171124,-,-,-,11209,0,0,0,484,5287,2211,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11209,-,-,-,-,-,-,-,-
20171125,-,-,-,13322,0,0,0,260,5492,1407,5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13322,-,-,-,-,-,-,-,-
20171126,-,-,-,16489,0,0,0,300,3642,6793,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16489,-,-,-,-,-,-,-,-
20171127,-,-,-,9086,0,0,0,504,4590,1450,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9086,-,-,-,-,-,-,-,-
20171128,-,-,-,8902,0,0,0,658,4258,1633,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,-,-,-,-,-,-,-,-
20171129,-,-,-,12418,0,0,0,452,1659,6238,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12418,-,-,-,-,-,-,-,-
20171130,-,-,-,8787,0,0,0,585,2818,2481,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8787,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
