計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018052400+0900,-,-,-,1245,0,0,35,0,962,0,133,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,-,-,0,-,-,-,-,-
2018052401+0900,-,-,-,1181,0,0,22,0,919,0,133,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,-,-,0,-,-,-,-,-
2018052402+0900,-,-,-,1459,0,0,22,0,1216,0,133,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,-,-,0,-,-,-,-,-
2018052403+0900,-,-,-,307,0,0,22,0,0,0,134,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-,-,0,-,-,-,-,-
2018052404+0900,-,-,-,245,0,31,22,0,0,0,108,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,-,-,0,-,-,-,-,-
2018052405+0900,-,-,-,447,0,198,26,0,0,0,77,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,-,-,0,-,-,-,-,-
2018052406+0900,-,-,-,742,0,26,25,200,0,0,145,0,59,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,-,-,2,-,-,-,-,-
2018052407+0900,-,-,-,811,0,25,59,0,0,0,286,0,54,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,-,-,20,-,-,-,-,-
2018052408+0900,-,-,-,690,0,0,58,0,0,0,189,0,110,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,-,-,0,-,-,-,-,-
2018052409+0900,-,-,-,130,0,7,22,0,0,0,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,-,-,0,-,-,-,-,-
2018052410+0900,-,-,-,268,0,29,21,0,0,0,13,0,72,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-,-,2,-,-,-,-,-
2018052411+0900,-,-,-,549,0,85,22,0,0,0,33,0,82,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,-,-,12,-,-,-,-,-
2018052412+0900,-,-,-,486,0,4,25,0,0,0,31,0,51,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,-,-,0,-,-,-,-,-
2018052413+0900,-,-,-,539,0,15,41,0,0,0,30,0,80,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,-,-,0,-,-,-,-,-
2018052414+0900,-,-,-,411,0,22,22,0,0,0,33,0,56,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,-,-,0,-,-,-,-,-
2018052415+0900,-,-,-,312,0,0,22,0,0,0,34,0,44,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,-,-,0,-,-,-,-,-
2018052416+0900,-,-,-,439,0,3,131,0,0,0,96,0,100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,-,-,0,-,-,-,-,-
2018052417+0900,-,-,-,797,0,9,78,228,0,0,112,0,32,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,-,-,6,-,-,-,-,-
2018052418+0900,-,-,-,908,0,68,33,166,0,1,172,0,107,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,-,-,0,-,-,-,-,-
