計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018013100+0900,-,-,-,2658,0,18,0,0,405,13,774,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,-,-,0,-,-,-,-,-
2018013101+0900,-,-,-,2022,0,21,0,0,0,0,763,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,-,-,0,-,-,-,-,-
2018013102+0900,-,-,-,2105,0,20,0,0,0,0,785,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,-,-,0,-,-,-,-,-
2018013103+0900,-,-,-,2110,0,20,0,0,0,1,725,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,-,-,0,-,-,-,-,-
2018013104+0900,-,-,-,2022,0,21,0,0,0,0,711,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,-,-,0,-,-,-,-,-
2018013105+0900,-,-,-,2205,0,18,0,0,0,0,707,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,-,-,0,-,-,-,-,-
2018013106+0900,-,-,-,1968,0,29,0,0,0,0,704,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,-,-,0,-,-,-,-,-
2018013107+0900,-,-,-,2245,0,53,7,132,0,0,408,0,47,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,-,-,13,-,-,-,-,-
2018013108+0900,-,-,-,671,0,20,81,0,0,0,140,0,20,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,-,-,9,-,-,-,-,-
2018013109+0900,-,-,-,475,0,16,53,0,0,0,82,0,40,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-,-,0,-,-,-,-,-
2018013110+0900,-,-,-,2579,0,18,14,0,2262,0,38,0,30,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,-,-,0,-,-,-,-,-
2018013111+0900,-,-,-,2788,0,19,25,0,2489,0,38,0,28,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,-,-,0,-,-,-,-,-
2018013112+0900,-,-,-,2323,0,18,0,11,1882,0,35,0,44,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323,-,-,0,-,-,-,-,-
2018013113+0900,-,-,-,1643,0,6,18,116,1116,0,35,0,17,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,-,-,45,-,-,-,-,-
2018013114+0900,-,-,-,1249,0,0,0,0,1152,0,26,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,-,-,0,-,-,-,-,-
2018013115+0900,-,-,-,230,0,61,30,0,0,0,31,0,27,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,-,-,4,-,-,-,-,-
2018013116+0900,-,-,-,589,0,199,113,0,0,0,42,0,32,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,-,-,0,-,-,-,-,-
2018013117+0900,-,-,-,600,0,10,25,0,1,0,160,0,30,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-,-,160,-,-,-,-,-
2018013118+0900,-,-,-,1522,0,52,0,68,12,0,947,0,57,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,-,-,86,-,-,-,-,-
2018013119+0900,-,-,-,1604,0,148,25,0,18,8,1045,0,73,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,-,-,109,-,-,-,-,-
2018013120+0900,-,-,-,1962,0,8,0,0,3,45,1177,0,137,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,-,-,70,-,-,-,-,-
2018013121+0900,-,-,-,2167,0,8,17,0,0,45,964,0,66,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167,-,-,0,-,-,-,-,-
2018013122+0900,-,-,-,2019,0,8,8,0,0,47,1003,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,-,-,1,-,-,-,-,-
2018013123+0900,-,-,-,1676,0,7,0,0,0,34,737,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,-,-,0,-,-,-,-,-
