計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,冷蔵庫他,エアコン・リビング,未使用,未使用,エアコン・主寝室,エアコン・子供部屋,未使用,ガレージ照明,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,14594,0,7573,0,0,0,0,0,0,1770,5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14594,-,-,-,-,-,-,-,-
20180302,-,-,-,15566,0,8457,0,0,0,0,0,0,1733,5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15566,-,-,-,-,-,-,-,-
20180303,-,-,-,22892,0,10859,0,0,0,0,0,0,1753,10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22892,-,-,-,-,-,-,-,-
20180304,-,-,-,14242,0,9059,0,0,0,0,0,0,1750,3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14242,-,-,-,-,-,-,-,-
20180305,-,-,-,13108,0,8447,0,0,0,0,0,0,1687,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13108,-,-,-,-,-,-,-,-
20180306,-,-,-,14026,0,7232,0,0,0,0,0,0,1743,4909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14026,-,-,-,-,-,-,-,-
20180307,-,-,-,15451,0,8421,0,0,0,0,0,0,1712,5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15451,-,-,-,-,-,-,-,-
20180308,-,-,-,13386,0,7866,0,0,0,0,0,0,1682,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13386,-,-,-,-,-,-,-,-
20180309,-,-,-,20482,0,9057,4461,0,0,0,0,0,1726,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20482,-,-,-,-,-,-,-,-
20180310,-,-,-,14437,0,9079,0,0,0,0,0,0,1705,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14437,-,-,-,-,-,-,-,-
