計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・レンジ 炊飯器,洗濯機 寝室エアコン他 ,キッチン・冷蔵庫 他,エアコン・リビング,エアコン・主寝室,和室・照明・電源,未使用,照明・電源・和室１,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,6999,0,206,231,4532,0,0,264,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6999,-,-,-,-,-,-,-,-
20171202,-,-,-,10093,0,369,189,7283,0,0,250,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10093,-,-,-,-,-,-,-,-
20171203,-,-,-,10236,0,133,326,7023,0,0,356,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10236,-,-,-,-,-,-,-,-
20171204,-,-,-,8512,0,187,321,5093,0,0,633,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8512,-,-,-,-,-,-,-,-
20171205,-,-,-,8576,0,239,226,5765,0,0,303,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8576,-,-,-,-,-,-,-,-
20171206,-,-,-,7421,0,287,155,4707,0,0,340,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421,-,-,-,-,-,-,-,-
20171207,-,-,-,10117,0,434,350,6622,0,0,454,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10117,-,-,-,-,-,-,-,-
20171208,-,-,-,11640,0,311,665,8713,0,0,187,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11640,-,-,-,-,-,-,-,-
20171209,-,-,-,24294,0,264,4930,8550,0,0,821,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24294,-,-,-,-,-,-,-,-
20171210,-,-,-,12984,0,346,2003,7917,0,0,350,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12984,-,-,-,-,-,-,-,-
20171211,-,-,-,10541,0,223,308,6555,0,0,305,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,-,-,-,-,-,-,-,-
20171212,-,-,-,9584,0,198,268,4491,0,0,2739,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9584,-,-,-,-,-,-,-,-
20171213,-,-,-,9218,0,276,259,5916,0,0,709,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9218,-,-,-,-,-,-,-,-
20171214,-,-,-,9608,0,340,162,5624,0,0,478,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9608,-,-,-,-,-,-,-,-
20171215,-,-,-,15791,0,241,400,5428,0,0,1007,0,755,6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15791,-,-,-,-,-,-,-,-
20171216,-,-,-,12011,0,228,358,5432,0,0,1254,0,692,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12011,-,-,-,-,-,-,-,-
20171217,-,-,-,9580,0,254,361,6910,0,0,392,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9580,-,-,-,-,-,-,-,-
20171218,-,-,-,9444,0,348,272,5201,0,0,376,0,558,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444,-,-,-,-,-,-,-,-
20171219,-,-,-,7330,0,278,254,4497,0,0,568,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7330,-,-,-,-,-,-,-,-
20171220,-,-,-,9459,0,226,212,5729,0,0,477,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9459,-,-,-,-,-,-,-,-
20171221,-,-,-,8708,0,310,246,6131,0,0,277,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708,-,-,-,-,-,-,-,-
20171222,-,-,-,9327,0,91,268,6340,0,0,339,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9327,-,-,-,-,-,-,-,-
20171223,-,-,-,9182,0,377,331,5887,0,0,287,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9182,-,-,-,-,-,-,-,-
20171224,-,-,-,14576,0,315,282,7649,0,0,437,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14576,-,-,-,-,-,-,-,-
20171225,-,-,-,11129,0,235,240,6186,0,0,409,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11129,-,-,-,-,-,-,-,-
20171226,-,-,-,9203,0,271,210,6234,0,0,396,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9203,-,-,-,-,-,-,-,-
20171227,-,-,-,7552,0,219,369,4894,0,0,464,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7552,-,-,-,-,-,-,-,-
20171228,-,-,-,9780,0,319,361,6259,0,0,395,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9780,-,-,-,-,-,-,-,-
20171229,-,-,-,16658,0,183,235,4296,0,0,1017,0,579,8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16658,-,-,-,-,-,-,-,-
20171230,-,-,-,11282,0,327,350,8729,0,0,234,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11282,-,-,-,-,-,-,-,-
20171231,-,-,-,10656,0,228,267,7275,0,0,1277,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656,-,-,-,-,-,-,-,-
