計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・２階,寝室エアコン・キッチンTV,照明・玄関,下台所,小屋,冷蔵庫・食洗機・レンジ,未使用,エアコン・リビング,ＩＨ・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,19055,0,6075,3807,165,121,2082,4550,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19055,-,-,-,-,-,-,-,-
20180102,-,-,-,18719,0,8411,4128,132,2,1065,3350,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18719,-,-,-,-,-,-,-,-
20180103,-,-,-,18395,0,6932,4919,142,6,855,3337,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18395,-,-,-,-,-,-,-,-
20180104,-,-,-,19384,0,6850,4203,134,48,790,3298,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19384,-,-,-,-,-,-,-,-
20180105,-,-,-,27214,0,8767,5547,202,316,1105,3918,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27214,-,-,-,-,-,-,-,-
20180106,-,-,-,16131,0,6667,2615,177,10,816,3126,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16131,-,-,-,-,-,-,-,-
20180107,-,-,-,22572,0,6566,5308,266,173,1078,4098,0,0,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22572,-,-,-,-,-,-,-,-
20180108,-,-,-,16222,0,6150,3735,467,7,611,3359,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16222,-,-,-,-,-,-,-,-
20180109,-,-,-,16351,0,7047,3449,176,1,533,3200,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16351,-,-,-,-,-,-,-,-
20180110,-,-,-,17845,0,7416,3911,149,22,549,3534,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17845,-,-,-,-,-,-,-,-
20180111,-,-,-,16618,0,6724,3504,103,194,591,3684,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16618,-,-,-,-,-,-,-,-
20180112,-,-,-,19681,0,8847,4690,76,234,584,3123,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19681,-,-,-,-,-,-,-,-
20180113,-,-,-,20261,0,8222,5162,46,218,651,3157,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20261,-,-,-,-,-,-,-,-
20180114,-,-,-,16606,0,7958,3161,84,2,533,3144,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16606,-,-,-,-,-,-,-,-
20180115,-,-,-,15654,0,7856,2608,68,0,510,2946,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15654,-,-,-,-,-,-,-,-
20180116,-,-,-,16946,0,6784,4427,110,25,608,3161,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16946,-,-,-,-,-,-,-,-
20180117,-,-,-,15052,0,5643,3641,204,46,681,3390,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15052,-,-,-,-,-,-,-,-
20180118,-,-,-,18343,0,6409,4401,140,384,583,4843,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18343,-,-,-,-,-,-,-,-
20180119,-,-,-,17497,0,7363,4335,122,179,648,3169,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17497,-,-,-,-,-,-,-,-
20180120,-,-,-,14370,0,5435,3155,140,0,538,2827,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14370,-,-,-,-,-,-,-,-
20180121,-,-,-,17652,0,6988,4691,136,222,678,3096,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17652,-,-,-,-,-,-,-,-
20180122,-,-,-,17766,0,7283,4008,427,433,644,3095,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17766,-,-,-,-,-,-,-,-
20180123,-,-,-,21940,0,13727,3092,129,0,258,2960,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21940,-,-,-,-,-,-,-,-
20180124,-,-,-,19782,0,10169,3468,99,247,205,3353,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19782,-,-,-,-,-,-,-,-
20180125,-,-,-,25027,0,12468,6045,290,0,580,3270,0,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25027,-,-,-,-,-,-,-,-
20180126,-,-,-,22688,0,12393,4018,99,120,610,3205,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22688,-,-,-,-,-,-,-,-
20180127,-,-,-,18043,0,8937,3386,87,147,594,3213,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18043,-,-,-,-,-,-,-,-
20180128,-,-,-,21631,0,8986,5289,115,213,928,2949,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21631,-,-,-,-,-,-,-,-
20180129,-,-,-,18454,0,8287,3986,337,147,555,3027,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18454,-,-,-,-,-,-,-,-
20180130,-,-,-,19992,0,8953,4076,175,55,607,4106,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19992,-,-,-,-,-,-,-,-
20180131,-,-,-,20247,0,10023,4622,127,158,541,3041,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20247,-,-,-,-,-,-,-,-
