計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IH,不明,エコキュート,不明,不明,不明,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,33077,0,0,14527,2,0,9724,7467,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33077,-,-,325,-,-,-,-,-
20180102,-,-,-,35587,0,1643,14683,4652,0,10029,3058,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35587,-,-,668,-,-,-,-,-
20180103,-,-,-,44779,0,739,12945,14733,0,11138,3604,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44779,-,-,426,-,-,-,-,-
20180104,-,-,-,38524,0,901,13010,8313,0,7245,7561,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38524,-,-,651,-,-,-,-,-
20180105,-,-,-,27114,0,720,10306,2459,0,6144,6044,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27114,-,-,470,-,-,-,-,-
20180106,-,-,-,41021,0,578,9995,13694,0,5562,9707,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41021,-,-,469,-,-,-,-,-
20180107,-,-,-,25799,0,883,11692,855,0,6716,4092,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25799,-,-,572,-,-,-,-,-
20180108,-,-,-,25883,0,615,6744,3474,0,8027,5532,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25883,-,-,623,-,-,-,-,-
20180109,-,-,-,38461,0,1207,10737,11605,0,7270,6098,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38461,-,-,630,-,-,-,-,-
20180110,-,-,-,39688,0,902,14262,8325,0,6261,8529,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39688,-,-,608,-,-,-,-,-
20180111,-,-,-,51416,0,819,17303,9620,0,9202,12441,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51416,-,-,536,-,-,-,-,-
20180112,-,-,-,52013,0,893,20331,16113,0,7218,5735,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52013,-,-,607,-,-,-,-,-
20180113,-,-,-,45106,0,313,18820,7660,0,6416,10593,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45106,-,-,366,-,-,-,-,-
20180114,-,-,-,43328,0,1333,18938,8061,0,7814,5720,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43328,-,-,482,-,-,-,-,-
20180115,-,-,-,41620,0,814,17050,7434,0,6644,7804,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41620,-,-,601,-,-,-,-,-
20180116,-,-,-,41653,0,915,13093,12825,0,5954,7137,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41653,-,-,632,-,-,-,-,-
20180117,-,-,-,26500,0,700,5677,5058,0,4737,8386,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,-,-,263,-,-,-,-,-
20180118,-,-,-,22812,0,571,7050,5636,0,4887,2872,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22812,-,-,456,-,-,-,-,-
20180119,-,-,-,33817,0,1178,7945,9093,0,5140,8837,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33817,-,-,447,-,-,-,-,-
20180120,-,-,-,30744,0,351,7621,6894,0,5851,8420,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30744,-,-,545,-,-,-,-,-
20180121,-,-,-,31137,0,944,9074,9508,0,5948,4185,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31137,-,-,770,-,-,-,-,-
20180122,-,-,-,36844,0,958,9740,9594,0,7012,8072,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36844,-,-,486,-,-,-,-,-
20180123,-,-,-,40928,0,1132,14299,8479,0,7942,7161,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40928,-,-,651,-,-,-,-,-
20180124,-,-,-,46109,0,1173,19251,11077,0,6242,6923,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46109,-,-,590,-,-,-,-,-
20180125,-,-,-,48130,0,1051,19744,9362,0,8682,7958,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48130,-,-,500,-,-,-,-,-
20180126,-,-,-,50224,0,1209,19396,11155,0,7577,9431,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50224,-,-,700,-,-,-,-,-
20180127,-,-,-,37357,0,540,17178,3530,0,8352,6395,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37357,-,-,137,-,-,-,-,-
20180128,-,-,-,46837,0,195,15721,12754,0,6526,10221,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46837,-,-,635,-,-,-,-,-
20180129,-,-,-,39878,0,271,17354,9327,0,7720,3680,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39878,-,-,672,-,-,-,-,-
20180130,-,-,-,43579,0,290,16409,10951,0,6674,7865,0,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43579,-,-,703,-,-,-,-,-
20180131,-,-,-,41625,0,0,16793,11042,0,5514,6971,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41625,-,-,514,-,-,-,-,-
