計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,ＩＨ・キッチン,エコキュート,エアコン・リビング,エアコン・主寝室,冷蔵庫・キッチン,未使用,リビング・テレビ　照明,2階洋室・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,11008,0,0,825,2657,0,0,2507,0,1397,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11008,-,-,-,-,-,-,-,-
20180602,-,-,-,10623,0,54,769,1698,0,0,2756,0,1443,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10623,-,-,-,-,-,-,-,-
20180603,-,-,-,11406,0,51,668,2631,0,0,2728,0,1449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11406,-,-,-,-,-,-,-,-
20180604,-,-,-,10006,0,0,529,1688,0,0,2728,0,1408,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,-,-,-,-,-,-,-,-
20180605,-,-,-,9740,0,0,689,1419,0,0,2475,0,1526,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9740,-,-,-,-,-,-,-,-
20180606,-,-,-,11782,0,0,820,2884,0,0,2491,0,1714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11782,-,-,-,-,-,-,-,-
20180607,-,-,-,10219,0,51,514,1975,0,0,2475,0,1408,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10219,-,-,-,-,-,-,-,-
20180608,-,-,-,10163,0,0,491,1446,168,0,2818,0,1588,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163,-,-,-,-,-,-,-,-
20180609,-,-,-,12891,0,51,994,2392,1089,0,2788,0,1649,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12891,-,-,-,-,-,-,-,-
20180610,-,-,-,10042,0,47,780,1395,0,0,2559,0,1616,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,-,-,-,-,-,-,-,-
20180611,-,-,-,9549,0,0,379,1410,0,0,2493,0,1669,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9549,-,-,-,-,-,-,-,-
20180612,-,-,-,10812,0,0,646,2762,0,0,2273,0,1566,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10812,-,-,-,-,-,-,-,-
20180613,-,-,-,9676,0,0,489,1322,0,0,2582,0,1484,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9676,-,-,-,-,-,-,-,-
20180614,-,-,-,11224,0,0,590,2995,0,0,2420,0,1420,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11224,-,-,-,-,-,-,-,-
20180615,-,-,-,9742,0,20,685,1481,0,0,2706,0,1319,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9742,-,-,-,-,-,-,-,-
20180616,-,-,-,12188,0,0,0,4698,0,0,2586,0,1287,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12188,-,-,-,-,-,-,-,-
20180617,-,-,-,9952,0,52,593,1042,62,0,2850,0,1601,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9952,-,-,-,-,-,-,-,-
20180618,-,-,-,10046,0,0,324,1700,151,0,2708,0,1497,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10046,-,-,-,-,-,-,-,-
20180619,-,-,-,10629,0,0,295,2054,46,0,2545,0,1926,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10629,-,-,-,-,-,-,-,-
20180620,-,-,-,10994,0,0,607,2448,0,0,2559,0,1671,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10994,-,-,-,-,-,-,-,-
20180621,-,-,-,9393,0,0,451,1348,0,0,2564,0,1368,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9393,-,-,-,-,-,-,-,-
20180622,-,-,-,10826,0,0,571,1910,602,0,2589,0,1422,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10826,-,-,-,-,-,-,-,-
20180623,-,-,-,10639,0,52,466,2308,0,0,2527,0,1601,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10639,-,-,-,-,-,-,-,-
20180624,-,-,-,9411,0,0,237,1331,0,0,3107,0,1091,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9411,-,-,-,-,-,-,-,-
20180625,-,-,-,10191,0,0,461,1939,0,0,2633,0,1504,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10191,-,-,-,-,-,-,-,-
20180626,-,-,-,9973,0,0,469,1376,204,0,2763,0,1528,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9973,-,-,-,-,-,-,-,-
20180627,-,-,-,10220,0,0,602,1210,869,8,2755,0,1348,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,-,-,-,-,-,-,-,-
20180628,-,-,-,11033,0,51,383,2272,345,0,2813,0,1541,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11033,-,-,-,-,-,-,-,-
20180629,-,-,-,10648,0,0,556,1553,0,0,2992,0,1918,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10648,-,-,-,-,-,-,-,-
20180630,-,-,-,9713,0,0,591,867,406,0,2710,0,1385,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9713,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
