計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHクッキングヒーター,エコキュート,寝室（娘）照明コンセント,LDK　TV　照明,冷蔵庫,未使用,洗濯機　電子レンジ,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,23281,0,0,0,8076,12393,8658,2347,0,5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23281,-,-,1304,-,-,-,-,-
20180502,-,-,-,19572,0,0,267,7934,5773,7874,3020,0,4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19572,-,-,753,-,-,-,-,-
20180503,-,-,-,15117,0,0,222,5695,2062,7688,2042,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15117,-,-,972,-,-,-,-,-
20180504,-,-,-,18782,0,125,77,8927,4559,7599,2017,0,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18782,-,-,502,-,-,-,-,-
20180505,-,-,-,18748,0,730,0,7793,5373,7059,2075,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18748,-,-,1011,-,-,-,-,-
20180506,-,-,-,20322,0,823,293,8418,5352,7574,2130,0,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20322,-,-,725,-,-,-,-,-
20180507,-,-,-,22682,0,0,607,8604,7772,9774,2875,0,4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22682,-,-,1464,-,-,-,-,-
20180508,-,-,-,28756,0,247,703,12646,10795,9629,2037,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28756,-,-,1581,-,-,-,-,-
20180509,-,-,-,22557,0,1236,268,8873,6752,7969,2582,0,4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22557,-,-,1083,-,-,-,-,-
20180510,-,-,-,25603,0,1550,0,12070,9187,6341,1961,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25603,-,-,815,-,-,-,-,-
