計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHクッキングヒーター,エコキュート,寝室（娘）照明コンセント,LDK　TV　照明,冷蔵庫,未使用,洗濯機　電子レンジ,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,19249,0,0,95,6464,10674,6563,1833,0,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19249,-,-,424,-,-,-,-,-
20180302,-,-,-,22607,0,2050,0,8478,6144,9262,2210,0,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22607,-,-,607,-,-,-,-,-
20180303,-,-,-,39514,0,2589,1244,18091,13122,11197,1954,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39514,-,-,1372,-,-,-,-,-
20180304,-,-,-,19771,0,0,0,4784,11872,8917,1957,0,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19771,-,-,270,-,-,-,-,-
20180305,-,-,-,25759,0,0,468,9721,11393,10188,2070,0,5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25759,-,-,983,-,-,-,-,-
20180306,-,-,-,26035,0,0,0,12842,11088,6290,1927,0,4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26035,-,-,941,-,-,-,-,-
20180307,-,-,-,28796,0,0,1059,12997,9601,9767,2152,0,5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28796,-,-,1091,-,-,-,-,-
20180308,-,-,-,23645,0,347,109,8220,10723,9509,2432,0,4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23645,-,-,511,-,-,-,-,-
20180309,-,-,-,30389,0,3873,0,13584,10465,6430,2018,0,4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30389,-,-,1155,-,-,-,-,-
20180310,-,-,-,32693,0,994,0,15649,12570,9940,2107,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32693,-,-,1090,-,-,-,-,-
20180311,-,-,-,22811,0,0,590,8425,8638,9261,1784,0,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22811,-,-,585,-,-,-,-,-
20180312,-,-,-,22993,0,0,568,9346,9281,6972,2050,0,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22993,-,-,515,-,-,-,-,-
20180313,-,-,-,23668,0,0,0,10553,10490,7947,1998,0,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23668,-,-,841,-,-,-,-,-
20180314,-,-,-,25565,0,851,0,12977,9191,6572,1883,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25565,-,-,1296,-,-,-,-,-
20180315,-,-,-,21080,0,0,694,6697,8634,9151,2159,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21080,-,-,872,-,-,-,-,-
20180316,-,-,-,23879,0,0,588,9188,8874,9593,2284,0,4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23879,-,-,548,-,-,-,-,-
20180317,-,-,-,31544,0,6284,65,10550,11430,8607,2030,0,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31544,-,-,992,-,-,-,-,-
20180318,-,-,-,24519,0,0,380,9774,9803,9266,2069,0,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24519,-,-,961,-,-,-,-,-
20180319,-,-,-,22231,0,0,169,7724,9426,9992,2089,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22231,-,-,662,-,-,-,-,-
20180320,-,-,-,25474,0,3209,388,8087,8411,10664,2257,0,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25474,-,-,314,-,-,-,-,-
20180321,-,-,-,27048,0,0,0,11733,10529,10071,2186,0,5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27048,-,-,1106,-,-,-,-,-
20180322,-,-,-,32019,0,6199,864,11334,8772,7842,2013,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32019,-,-,936,-,-,-,-,-
20180323,-,-,-,27150,0,0,208,13763,8793,8587,1570,0,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27150,-,-,1213,-,-,-,-,-
20180324,-,-,-,27992,0,0,0,15381,8497,8370,2151,0,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27992,-,-,761,-,-,-,-,-
20180325,-,-,-,16324,0,0,0,3115,8507,10245,1887,0,3523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324,-,-,137,-,-,-,-,-
20180326,-,-,-,28314,0,0,0,13335,10890,10471,2117,0,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28314,-,-,1057,-,-,-,-,-
20180327,-,-,-,27535,0,0,1032,11329,9168,10411,2670,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27535,-,-,1289,-,-,-,-,-
20180328,-,-,-,26247,0,1446,162,11533,9459,8663,2253,0,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26247,-,-,865,-,-,-,-,-
20180329,-,-,-,25147,0,0,764,10398,8726,9064,2591,0,5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25147,-,-,1030,-,-,-,-,-
20180330,-,-,-,22919,0,0,0,8958,9522,9312,2352,0,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22919,-,-,839,-,-,-,-,-
20180331,-,-,-,20827,0,0,0,7750,8228,9728,2408,0,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20827,-,-,475,-,-,-,-,-
