計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IHクッキングヒーター,エコキュート,寝室（娘）照明コンセント,LDK　TV　照明,冷蔵庫,未使用,洗濯機　電子レンジ,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,15883,0,0,0,6546,4243,4992,2581,0,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15883,-,-,715,-,-,-,-,-
20180602,-,-,-,21565,0,0,0,6857,12238,6622,2823,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21565,-,-,1338,-,-,-,-,-
20180603,-,-,-,18654,0,0,0,6488,5942,6695,3276,0,6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18654,-,-,696,-,-,-,-,-
20180604,-,-,-,16560,0,0,583,3610,7592,6295,3175,0,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16560,-,-,230,-,-,-,-,-
20180605,-,-,-,23132,0,0,0,10439,8905,6845,2782,0,5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23132,-,-,1240,-,-,-,-,-
20180606,-,-,-,16034,0,0,703,4660,4372,6465,2996,0,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16034,-,-,1167,-,-,-,-,-
20180607,-,-,-,17437,0,0,0,7266,5679,5011,2843,0,5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17437,-,-,782,-,-,-,-,-
20180608,-,-,-,17636,0,0,0,5371,7878,7522,3638,0,4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17636,-,-,1113,-,-,-,-,-
20180609,-,-,-,16084,0,0,791,5700,4341,5091,4081,0,4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16084,-,-,351,-,-,-,-,-
20180610,-,-,-,15718,0,0,77,4585,6917,6732,2812,0,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15718,-,-,600,-,-,-,-,-
