計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,エアコン・リビング,エアコン・主寝室,リビング、テレビ、照明,エアコン・和室１,未使用,洗面・トイレ、玄関,２階洋室、エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,10000,0,933,719,77,0,5241,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,-,-,-,-,-,-,-,-
20171002,-,-,-,14226,0,1339,525,13,0,9192,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14226,-,-,-,-,-,-,-,-
20171003,-,-,-,12362,0,1318,544,0,0,6961,0,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12362,-,-,-,-,-,-,-,-
20171004,-,-,-,10972,0,844,713,12,0,5920,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10972,-,-,-,-,-,-,-,-
20171005,-,-,-,11016,0,771,734,28,0,6251,0,0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11016,-,-,-,-,-,-,-,-
20171006,-,-,-,12061,0,1073,686,14,0,7102,0,0,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12061,-,-,-,-,-,-,-,-
20171007,-,-,-,12303,0,1881,668,0,0,6545,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12303,-,-,-,-,-,-,-,-
20171008,-,-,-,10488,0,992,619,0,0,5625,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10488,-,-,-,-,-,-,-,-
20171009,-,-,-,10087,0,934,767,0,0,5222,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10087,-,-,-,-,-,-,-,-
20171010,-,-,-,11480,0,1617,542,0,0,6269,0,0,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11480,-,-,-,-,-,-,-,-
20171011,-,-,-,10455,0,1391,525,0,0,5469,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10455,-,-,-,-,-,-,-,-
20171012,-,-,-,11268,0,1294,571,0,0,6067,0,0,1718,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11268,-,-,-,-,-,-,-,-
20171013,-,-,-,11731,0,1612,752,0,0,6120,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11731,-,-,-,-,-,-,-,-
20171014,-,-,-,12906,0,1949,3083,27,0,5000,0,0,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12906,-,-,-,-,-,-,-,-
20171015,-,-,-,12516,0,652,1581,112,0,6348,0,0,1790,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12516,-,-,-,-,-,-,-,-
20171016,-,-,-,14614,0,732,3063,104,0,7253,0,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14614,-,-,-,-,-,-,-,-
20171017,-,-,-,12984,0,1030,780,75,0,6984,0,0,1818,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12984,-,-,-,-,-,-,-,-
20171018,-,-,-,14300,0,990,3176,90,0,6933,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,-,-,-,-,-,-,-,-
20171019,-,-,-,12325,0,827,1999,60,0,6171,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12325,-,-,-,-,-,-,-,-
20171020,-,-,-,11015,0,737,765,47,0,6049,0,0,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11015,-,-,-,-,-,-,-,-
20171021,-,-,-,12590,0,1481,2918,59,0,5098,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12590,-,-,-,-,-,-,-,-
20171022,-,-,-,12007,0,1634,932,56,0,5713,0,0,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12007,-,-,-,-,-,-,-,-
20171023,-,-,-,12279,0,915,885,92,0,7045,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12279,-,-,-,-,-,-,-,-
20171024,-,-,-,11446,0,656,915,146,0,6469,0,0,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11446,-,-,-,-,-,-,-,-
20171025,-,-,-,11517,0,700,1019,170,0,6336,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11517,-,-,-,-,-,-,-,-
20171026,-,-,-,11258,0,777,921,159,0,6029,0,0,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11258,-,-,-,-,-,-,-,-
20171027,-,-,-,11298,0,901,805,90,0,6289,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11298,-,-,-,-,-,-,-,-
20171028,-,-,-,13091,0,667,2990,77,0,6060,0,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13091,-,-,-,-,-,-,-,-
20171029,-,-,-,11233,0,810,833,97,0,6186,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11233,-,-,-,-,-,-,-,-
20171030,-,-,-,11903,0,757,1088,168,0,6623,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11903,-,-,-,-,-,-,-,-
20171031,-,-,-,11700,0,952,1147,220,0,6097,0,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,-,-,-,-,-,-,-,-
