計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,食器洗乾燥機・キッチン,洗濯機・洗面,エアコン・リビング,エアコン・主寝室,リビング、テレビ、照明,エアコン・和室１,未使用,洗面・トイレ、玄関,２階洋室、エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,10379,0,985,442,37,0,5217,0,0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10379,-,-,-,-,-,-,-,-
20180502,-,-,-,16258,0,953,6254,0,0,6063,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16258,-,-,-,-,-,-,-,-
20180503,-,-,-,12208,0,790,1023,131,0,6238,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12208,-,-,-,-,-,-,-,-
20180504,-,-,-,10106,0,1475,276,613,0,4400,0,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10106,-,-,-,-,-,-,-,-
20180505,-,-,-,10867,0,782,282,97,0,6101,0,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10867,-,-,-,-,-,-,-,-
20180506,-,-,-,13936,0,830,539,53,0,6990,0,0,1813,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13936,-,-,-,-,-,-,-,-
20180507,-,-,-,13191,0,954,2975,18,0,6044,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13191,-,-,-,-,-,-,-,-
20180508,-,-,-,12310,0,898,2795,144,0,4937,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12310,-,-,-,-,-,-,-,-
20180509,-,-,-,10853,0,831,449,131,0,5803,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10853,-,-,-,-,-,-,-,-
20180510,-,-,-,10303,0,780,360,117,0,5496,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10303,-,-,-,-,-,-,-,-
20180511,-,-,-,10596,0,856,434,78,0,5422,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10596,-,-,-,-,-,-,-,-
20180512,-,-,-,11845,0,1904,424,56,0,6150,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11845,-,-,-,-,-,-,-,-
20180513,-,-,-,13039,0,1761,322,0,0,7034,0,0,1902,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13039,-,-,-,-,-,-,-,-
20180514,-,-,-,9610,0,1000,361,37,0,4413,0,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9610,-,-,-,-,-,-,-,-
20180515,-,-,-,9433,0,1085,430,18,0,4474,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9433,-,-,-,-,-,-,-,-
20180516,-,-,-,9626,0,1333,319,0,0,4415,0,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9626,-,-,-,-,-,-,-,-
20180517,-,-,-,9195,0,1317,348,0,0,4166,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9195,-,-,-,-,-,-,-,-
20180518,-,-,-,13475,0,1456,3539,0,0,5033,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13475,-,-,-,-,-,-,-,-
