計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,エアコン・キッチン,エコキュート,ＩＨ・キッチン,炊飯器冷蔵庫レンジ洗濯機,2階子供部屋エアコン,未使用,キッチン玄関・照明,照明・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,28873,19696,24648,0,8687,1121,14304,1445,0,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33825,-,-,-,-,-,-,-,-
20171202,-,-,-,30579,22616,31062,0,8154,933,16840,5401,0,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39025,-,-,-,-,-,-,-,-
20171203,-,-,-,22118,26863,32070,0,9096,503,6454,3492,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27325,-,-,-,-,-,-,-,-
20171204,-,-,-,141,0,0,0,0,0,55,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,-,-,-,-,-,-,-,-
20171205,-,-,-,32173,21798,25890,0,9184,737,11673,4494,0,3539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36265,-,-,-,-,-,-,-,-
20171206,-,-,-,33217,19053,24468,0,9250,1237,13080,6427,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38632,-,-,-,-,-,-,-,-
20171207,-,-,-,35500,14728,18310,0,11207,354,10035,4050,0,3878,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39082,-,-,-,-,-,-,-,-
20171208,-,-,-,45443,12048,18037,0,14175,554,14349,2654,0,3211,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51432,-,-,-,-,-,-,-,-
20171209,-,-,-,40395,14101,21446,0,12122,460,6599,8530,0,2856,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47740,-,-,-,-,-,-,-,-
20171210,-,-,-,33448,1072,5360,0,9970,1076,8593,3434,0,2635,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37736,-,-,-,-,-,-,-,-
20171211,-,-,-,34227,5101,12686,0,10858,1602,8289,2309,0,2516,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41812,-,-,-,-,-,-,-,-
20171212,-,-,-,39009,5362,14013,0,11586,1429,5960,3988,0,2811,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47660,-,-,-,-,-,-,-,-
20171213,-,-,-,42445,17850,27920,0,9788,1447,10396,6345,0,3117,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52515,-,-,-,-,-,-,-,-
20171214,-,-,-,33063,19397,27379,0,10517,697,4812,4280,0,2873,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41045,-,-,-,-,-,-,-,-
20171215,-,-,-,30734,19440,25833,0,11359,854,5178,3260,0,3076,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37127,-,-,-,-,-,-,-,-
20171216,-,-,-,41951,655,2780,0,15425,153,3957,3085,0,2179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44076,-,-,-,-,-,-,-,-
20171217,-,-,-,44468,12307,23640,0,11346,1823,3930,9519,0,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55801,-,-,-,-,-,-,-,-
20171218,-,-,-,40412,5626,10829,0,10310,1082,3544,6205,0,2782,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45615,-,-,-,-,-,-,-,-
20171219,-,-,-,40601,14449,19513,0,13768,1366,3868,4796,0,3026,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45665,-,-,-,-,-,-,-,-
20171220,-,-,-,45677,11330,17850,0,13445,930,5652,5973,0,3133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52197,-,-,-,-,-,-,-,-
20171221,-,-,-,41553,20283,28871,0,12551,358,4578,5985,0,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50141,-,-,-,-,-,-,-,-
20171222,-,-,-,43019,17111,23848,0,13142,899,4750,3274,0,2770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49756,-,-,-,-,-,-,-,-
20171223,-,-,-,38264,13822,19933,0,10000,2012,4004,1904,0,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44375,-,-,-,-,-,-,-,-
20171224,-,-,-,46333,609,7491,0,13110,1954,4313,6508,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53215,-,-,-,-,-,-,-,-
20171225,-,-,-,44142,14225,19479,0,12952,627,5329,5061,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49396,-,-,-,-,-,-,-,-
20171226,-,-,-,43694,11724,16621,0,11574,354,5371,6985,0,2872,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48591,-,-,-,-,-,-,-,-
20171227,-,-,-,47516,25714,32035,0,14407,869,5201,3896,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53837,-,-,-,-,-,-,-,-
