計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,居間AC・TV・冷蔵・レ,居間灯・寝室灯・冷蔵庫2,未使用,未使用,洋室電灯コンセント・TV,洋室AC,未使用,不明,不明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,12239,0,10674,988,0,0,21,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12239,-,-,-,-,-,-,-,-
20171102,-,-,-,11818,0,9886,1093,0,0,36,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11818,-,-,-,-,-,-,-,-
20171103,-,-,-,15926,0,11856,2048,0,0,281,926,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,-,-,-,-,-,-,-,-
20171104,-,-,-,13202,0,10990,1149,0,0,16,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13202,-,-,-,-,-,-,-,-
20171105,-,-,-,14009,0,11382,1376,0,0,169,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14009,-,-,-,-,-,-,-,-
20171106,-,-,-,11968,0,9828,1025,0,0,21,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11968,-,-,-,-,-,-,-,-
20171107,-,-,-,11230,0,9249,1146,0,0,21,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11230,-,-,-,-,-,-,-,-
20171108,-,-,-,11202,0,9077,1177,0,0,22,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11202,-,-,-,-,-,-,-,-
20171109,-,-,-,12389,0,11238,621,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12389,-,-,-,-,-,-,-,-
20171110,-,-,-,13671,0,12003,874,0,0,45,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13671,-,-,-,-,-,-,-,-
20171111,-,-,-,9860,0,8471,970,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9860,-,-,-,-,-,-,-,-
20171112,-,-,-,10183,0,7439,1521,0,0,279,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10183,-,-,-,-,-,-,-,-
20171113,-,-,-,14336,0,11996,1222,0,0,22,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14336,-,-,-,-,-,-,-,-
20171114,-,-,-,12635,0,10906,1086,0,0,22,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12635,-,-,-,-,-,-,-,-
20171115,-,-,-,12205,0,10098,1106,0,0,21,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12205,-,-,-,-,-,-,-,-
20171116,-,-,-,12245,0,10256,1116,0,0,21,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12245,-,-,-,-,-,-,-,-
20171117,-,-,-,13486,0,11382,1160,0,0,46,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13486,-,-,-,-,-,-,-,-
20171118,-,-,-,12233,0,9926,1208,0,0,15,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233,-,-,-,-,-,-,-,-
20171119,-,-,-,14901,0,11040,2165,0,0,474,478,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14901,-,-,-,-,-,-,-,-
20171120,-,-,-,12956,0,10887,1516,0,0,21,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12956,-,-,-,-,-,-,-,-
20171121,-,-,-,11978,0,9367,2002,0,0,21,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11978,-,-,-,-,-,-,-,-
20171122,-,-,-,14458,0,11375,1815,0,0,32,333,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14458,-,-,-,-,-,-,-,-
20171123,-,-,-,20237,0,12797,3206,0,0,468,2849,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20237,-,-,-,-,-,-,-,-
20171124,-,-,-,13670,0,10594,2048,0,0,44,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13670,-,-,-,-,-,-,-,-
20171125,-,-,-,12644,0,10775,1454,0,0,15,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644,-,-,-,-,-,-,-,-
20171126,-,-,-,17998,0,14396,2376,0,0,195,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17998,-,-,-,-,-,-,-,-
20171127,-,-,-,14389,0,11786,1727,0,0,21,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14389,-,-,-,-,-,-,-,-
20171128,-,-,-,12957,0,10602,1556,0,0,21,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12957,-,-,-,-,-,-,-,-
20171129,-,-,-,14421,0,11758,1698,0,0,22,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14421,-,-,-,-,-,-,-,-
20171130,-,-,-,13710,0,11483,1453,0,0,22,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13710,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
