計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・冷蔵庫,エアコン・リビング,２階・エアコン,未使用,洗面・洗濯機　照明,リビング　テレビ　照明,未使用,１階洋室　エアコン　照明,2階　主寝室・照明・電源,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,10452,0,1827,0,0,0,1246,4387,0,1635,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10452,-,-,-,-,-,-,-,-
20171102,-,-,-,8500,0,2043,0,0,0,970,2518,0,996,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,-,-,-,-,-,-,-,-
20171103,-,-,-,8601,0,1876,0,0,0,1020,3527,0,1135,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8601,-,-,-,-,-,-,-,-
20171104,-,-,-,8958,0,1844,0,0,0,1094,3361,0,962,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8958,-,-,-,-,-,-,-,-
20171105,-,-,-,12230,0,1994,0,0,0,1330,4926,0,1373,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12230,-,-,-,-,-,-,-,-
20171106,-,-,-,8406,0,1941,0,0,0,960,3608,0,737,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8406,-,-,-,-,-,-,-,-
20171107,-,-,-,8735,0,1717,0,0,0,1016,3545,0,728,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735,-,-,-,-,-,-,-,-
20171108,-,-,-,8642,0,1830,0,0,0,1234,3416,0,993,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8642,-,-,-,-,-,-,-,-
20171109,-,-,-,7996,0,1940,0,0,0,1047,2216,0,947,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996,-,-,-,-,-,-,-,-
20171110,-,-,-,9504,0,1822,0,0,0,1264,3568,0,1249,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9504,-,-,-,-,-,-,-,-
