計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・２階,寝室エアコン・キッチンTV,照明・玄関,下台所,小屋,冷蔵庫・食洗機・レンジ,未使用,エアコン・リビング,ＩＨ・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,12241,0,2698,2941,254,19,1709,2970,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,-,-,-,-,-,-,-,-
20171002,-,-,-,12670,0,2540,3042,277,369,1135,3224,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12670,-,-,-,-,-,-,-,-
20171003,-,-,-,12938,0,2552,2716,446,229,1185,3338,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12938,-,-,-,-,-,-,-,-
20171004,-,-,-,14480,0,3353,3759,393,5,1252,3457,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14480,-,-,-,-,-,-,-,-
20171005,-,-,-,16517,0,3556,3491,275,65,869,3821,0,0,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16517,-,-,-,-,-,-,-,-
20171006,-,-,-,15783,0,3645,3173,503,7,1174,4523,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15783,-,-,-,-,-,-,-,-
20171007,-,-,-,18426,0,2557,4819,418,435,2054,4760,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18426,-,-,-,-,-,-,-,-
20171008,-,-,-,27692,0,3362,6909,510,135,4034,4228,0,492,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27692,-,-,-,-,-,-,-,-
20171009,-,-,-,25992,0,2802,6256,335,263,2590,5544,0,0,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25992,-,-,-,-,-,-,-,-
20171010,-,-,-,14715,0,2635,3009,451,15,2479,3618,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14715,-,-,-,-,-,-,-,-
20171011,-,-,-,14848,0,2443,2792,424,358,2906,3325,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14848,-,-,-,-,-,-,-,-
20171012,-,-,-,14630,0,2378,3388,396,145,2209,3407,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14630,-,-,-,-,-,-,-,-
20171013,-,-,-,12527,0,3018,2490,279,5,1115,3343,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12527,-,-,-,-,-,-,-,-
20171014,-,-,-,12827,0,3071,2867,294,352,1040,3182,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12827,-,-,-,-,-,-,-,-
20171015,-,-,-,12837,0,3271,2998,237,15,1327,3216,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12837,-,-,-,-,-,-,-,-
20171016,-,-,-,11541,0,3125,1740,223,359,1333,2858,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11541,-,-,-,-,-,-,-,-
20171017,-,-,-,13847,0,3639,3134,217,3,1203,3286,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13847,-,-,-,-,-,-,-,-
20171018,-,-,-,14273,0,4050,2678,366,324,1172,3168,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273,-,-,-,-,-,-,-,-
20171019,-,-,-,14788,0,4539,3145,311,74,1009,3268,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14788,-,-,-,-,-,-,-,-
20171020,-,-,-,14063,0,3659,2719,454,41,1223,3225,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14063,-,-,-,-,-,-,-,-
20171021,-,-,-,14224,0,3350,3094,425,80,1193,3037,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14224,-,-,-,-,-,-,-,-
20171022,-,-,-,13726,0,4144,2709,300,106,1338,3032,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13726,-,-,-,-,-,-,-,-
20171023,-,-,-,14541,0,4667,2769,423,250,642,2739,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14541,-,-,-,-,-,-,-,-
20171024,-,-,-,14575,0,4136,3113,332,317,835,2879,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14575,-,-,-,-,-,-,-,-
20171025,-,-,-,14622,0,4743,2540,266,8,774,2799,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14622,-,-,-,-,-,-,-,-
