計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・２階,寝室エアコン・キッチンTV,照明・玄関,下台所,小屋,冷蔵庫・食洗機・レンジ,未使用,エアコン・リビング,ＩＨ・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171101,-,-,-,14530,0,4604,2899,263,23,943,2989,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14530,-,-,-,-,-,-,-,-
20171102,-,-,-,13639,0,4038,3033,589,113,839,3049,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13639,-,-,-,-,-,-,-,-
20171103,-,-,-,13241,0,3767,2451,249,48,885,3063,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13241,-,-,-,-,-,-,-,-
20171104,-,-,-,14030,0,4193,3043,270,12,766,2943,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14030,-,-,-,-,-,-,-,-
20171105,-,-,-,15938,0,5754,3344,211,197,815,2998,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15938,-,-,-,-,-,-,-,-
20171106,-,-,-,14485,0,3865,3456,397,339,1221,2884,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14485,-,-,-,-,-,-,-,-
20171107,-,-,-,13262,0,4098,3197,210,4,1013,3042,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13262,-,-,-,-,-,-,-,-
20171108,-,-,-,13776,0,4372,3041,284,19,1291,3257,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13776,-,-,-,-,-,-,-,-
20171109,-,-,-,11903,0,3813,2336,213,17,586,2961,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11903,-,-,-,-,-,-,-,-
20171110,-,-,-,12215,0,3708,2592,219,0,780,3082,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,-,-,-,-,-,-,-,-
20171111,-,-,-,12828,0,3361,2693,213,4,579,3988,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12828,-,-,-,-,-,-,-,-
20171112,-,-,-,18186,0,6595,3703,186,7,599,3581,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18186,-,-,-,-,-,-,-,-
20171113,-,-,-,13644,0,5574,2221,172,8,384,2913,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644,-,-,-,-,-,-,-,-
20171114,-,-,-,14270,0,4500,3409,221,79,425,3062,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14270,-,-,-,-,-,-,-,-
20171115,-,-,-,15364,0,5687,2981,184,14,557,2984,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15364,-,-,-,-,-,-,-,-
20171116,-,-,-,16031,0,5084,3306,309,320,686,3345,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16031,-,-,-,-,-,-,-,-
20171117,-,-,-,16872,0,6207,3468,215,5,944,2998,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16872,-,-,-,-,-,-,-,-
20171118,-,-,-,16516,0,5785,3359,172,114,687,2959,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516,-,-,-,-,-,-,-,-
20171119,-,-,-,16691,0,5614,3159,145,239,765,3078,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16691,-,-,-,-,-,-,-,-
20171120,-,-,-,20558,0,7382,4605,373,9,645,3172,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20558,-,-,-,-,-,-,-,-
20171121,-,-,-,16910,0,7048,2232,146,57,716,3135,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16910,-,-,-,-,-,-,-,-
20171122,-,-,-,22361,0,8734,3843,199,3,571,3118,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22361,-,-,-,-,-,-,-,-
20171123,-,-,-,21817,0,6981,5886,178,47,752,3106,0,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21817,-,-,-,-,-,-,-,-
20171124,-,-,-,34626,0,9236,5852,315,21,1010,5051,0,0,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34626,-,-,-,-,-,-,-,-
20171125,-,-,-,29240,0,7646,4231,321,21,930,3404,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29240,-,-,-,-,-,-,-,-
20171126,-,-,-,31375,0,7967,5534,222,126,1016,3721,0,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31375,-,-,-,-,-,-,-,-
20171127,-,-,-,18837,0,7057,4183,187,75,606,3275,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18837,-,-,-,-,-,-,-,-
20171128,-,-,-,15467,0,5121,3349,160,222,764,3209,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15467,-,-,-,-,-,-,-,-
20171129,-,-,-,14955,0,5042,2900,215,11,721,3184,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14955,-,-,-,-,-,-,-,-
20171130,-,-,-,14836,0,4185,3099,220,43,1059,3017,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14836,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
