計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IH,エコキュート,主寝室AC,冷蔵庫,LDK・電灯コンセント,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171220,-,-,-,24498,13363,20078,3444,15196,1085,6234,3630,0,659,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31213,-,-,-,-,-,-,-,-
20171221,-,-,-,24290,33759,40180,2215,16635,1051,6273,2958,0,779,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30711,-,-,-,-,-,-,-,-
20171222,-,-,-,22503,25882,31722,2457,15853,0,6196,3082,0,536,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28343,-,-,-,-,-,-,-,-
20171223,-,-,-,24830,16251,24391,2086,15809,322,6294,2975,0,568,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32970,-,-,-,-,-,-,-,-
20171224,-,-,-,25651,1188,7018,2976,13478,0,6248,3361,0,560,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31481,-,-,-,-,-,-,-,-
20171225,-,-,-,21319,13020,21124,2740,15298,0,6376,3855,0,709,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29423,-,-,-,-,-,-,-,-
20171226,-,-,-,23137,16779,22465,1857,16187,0,6230,2286,0,588,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28823,-,-,-,-,-,-,-,-
20171227,-,-,-,20253,37364,46012,2299,14950,0,6692,4545,0,559,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28901,-,-,-,-,-,-,-,-
20171228,-,-,-,19898,15729,23032,2244,17007,0,6295,2668,0,303,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27201,-,-,-,-,-,-,-,-
20171229,-,-,-,22125,4427,10581,3463,16899,0,5936,3403,0,286,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28279,-,-,-,-,-,-,-,-
20171230,-,-,-,20923,20323,30712,2503,13636,0,6527,3262,0,634,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31312,-,-,-,-,-,-,-,-
20171231,-,-,-,31913,10817,19848,5950,15241,0,6520,4093,0,783,1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40944,-,-,-,-,-,-,-,-
