計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,スポットライト,未使用,エコキュート,未使用,シャンデリア,ワインセラー,未使用,厨房換気扇,ペンダント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,12619,0,0,0,4083,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12619,-,-,0,-,-,-,-,-
20180402,-,-,-,22851,0,1409,0,5375,0,0,735,0,4939,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22851,-,-,1048,-,-,-,-,-
20180403,-,-,-,28636,0,3027,0,8174,0,3011,748,0,7626,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28636,-,-,1000,-,-,-,-,-
20180404,-,-,-,29639,0,3283,0,11797,0,3121,732,0,8411,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29639,-,-,1488,-,-,-,-,-
20180405,-,-,-,25193,0,1702,0,8349,0,0,628,0,5956,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25193,-,-,790,-,-,-,-,-
20180406,-,-,-,27474,0,2774,0,9436,0,2881,592,0,7396,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27474,-,-,1160,-,-,-,-,-
20180407,-,-,-,25341,0,2199,0,11124,0,1816,429,0,5303,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25341,-,-,864,-,-,-,-,-
20180408,-,-,-,11928,0,0,0,5938,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11928,-,-,0,-,-,-,-,-
20180409,-,-,-,21001,0,1790,0,8493,0,2912,510,0,4739,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,-,-,1170,-,-,-,-,-
20180410,-,-,-,26310,0,3770,0,8300,0,4336,605,0,7168,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26310,-,-,1008,-,-,-,-,-
20180411,-,-,-,28830,0,3173,0,10283,0,2496,688,0,7934,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28830,-,-,1295,-,-,-,-,-
20180412,-,-,-,26544,0,3367,0,8210,0,2033,661,0,6940,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26544,-,-,1025,-,-,-,-,-
20180413,-,-,-,28789,0,3284,0,11166,0,3230,660,0,6925,2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28789,-,-,1165,-,-,-,-,-
20180414,-,-,-,25799,0,2163,0,7391,0,0,630,0,7120,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25799,-,-,823,-,-,-,-,-
20180415,-,-,-,12363,0,0,0,4603,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12363,-,-,5,-,-,-,-,-
20180416,-,-,-,24185,0,2131,0,10347,0,2605,596,0,5458,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24185,-,-,1476,-,-,-,-,-
20180417,-,-,-,22099,0,2102,0,9396,0,2238,501,0,5164,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22099,-,-,729,-,-,-,-,-
20180418,-,-,-,24976,0,3074,0,8052,0,3039,600,0,6147,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24976,-,-,973,-,-,-,-,-
