計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,スポットライト,未使用,エコキュート,未使用,シャンデリア,ワインセラー,未使用,厨房換気扇,ペンダント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,28382,0,2803,0,8271,0,2318,1154,0,7912,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28382,-,-,1210,-,-,-,-,-
20180602,-,-,-,23489,0,2108,0,6448,0,1593,976,0,4764,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23489,-,-,549,-,-,-,-,-
20180603,-,-,-,14847,0,0,0,3427,0,0,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14847,-,-,0,-,-,-,-,-
20180604,-,-,-,21992,0,894,0,3001,0,0,1223,0,4254,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21992,-,-,813,-,-,-,-,-
20180605,-,-,-,24928,0,2847,0,4704,0,884,1112,0,5744,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24928,-,-,810,-,-,-,-,-
20180606,-,-,-,26785,0,3095,0,6320,0,1858,1047,0,7278,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26785,-,-,965,-,-,-,-,-
20180607,-,-,-,28570,0,2669,0,6923,0,2399,1125,0,7626,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28570,-,-,1079,-,-,-,-,-
20180608,-,-,-,28410,0,2950,0,5054,0,2951,1189,0,8843,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28410,-,-,843,-,-,-,-,-
20180609,-,-,-,28491,0,2379,0,7927,0,3544,1240,0,10375,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28491,-,-,1348,-,-,-,-,-
20180610,-,-,-,15383,0,0,0,4753,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15383,-,-,0,-,-,-,-,-
