計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,主寝室エアコン・照明,冷蔵庫,リビングTV・照明,洗濯機・K照明コンセント,電子レンジ,未使用,2F洋室クーラー①,2F洋室クーラー②,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,17880,0,1957,1844,1070,882,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17880,-,-,-,-,-,-,-,-
20180302,-,-,-,14135,0,1183,1898,900,491,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14135,-,-,-,-,-,-,-,-
20180303,-,-,-,20455,0,2031,3061,1027,1023,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20455,-,-,-,-,-,-,-,-
20180304,-,-,-,17016,0,666,2006,1160,1963,2194,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17016,-,-,-,-,-,-,-,-
20180305,-,-,-,14868,0,1713,785,1216,1873,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14868,-,-,-,-,-,-,-,-
20180306,-,-,-,15930,0,1850,2781,1073,812,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15930,-,-,-,-,-,-,-,-
20180307,-,-,-,15548,0,1215,3065,1042,863,3337,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15548,-,-,-,-,-,-,-,-
20180308,-,-,-,17753,0,1917,2175,1132,1836,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17753,-,-,-,-,-,-,-,-
20180309,-,-,-,13955,0,1355,1785,1042,1820,3327,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13955,-,-,-,-,-,-,-,-
20180310,-,-,-,14706,0,779,3927,894,392,2228,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14706,-,-,-,-,-,-,-,-
20180311,-,-,-,16453,0,2239,1420,1050,1706,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16453,-,-,-,-,-,-,-,-
20180312,-,-,-,15376,0,0,2203,1082,2817,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15376,-,-,-,-,-,-,-,-
20180313,-,-,-,10518,0,0,1465,1151,1132,2283,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10518,-,-,-,-,-,-,-,-
20180314,-,-,-,8435,0,0,403,1221,1433,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8435,-,-,-,-,-,-,-,-
20180315,-,-,-,8831,0,0,571,1280,1410,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8831,-,-,-,-,-,-,-,-
20180316,-,-,-,19288,0,1077,1296,1215,3019,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19288,-,-,-,-,-,-,-,-
20180317,-,-,-,12201,0,0,1455,1085,1487,2223,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12201,-,-,-,-,-,-,-,-
20180318,-,-,-,11773,0,0,395,1143,1605,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11773,-,-,-,-,-,-,-,-
20180319,-,-,-,12505,0,0,725,1189,1301,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505,-,-,-,-,-,-,-,-
20180320,-,-,-,16656,0,2685,851,1120,808,2908,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16656,-,-,-,-,-,-,-,-
20180321,-,-,-,21443,0,4753,558,1075,2214,4235,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21443,-,-,-,-,-,-,-,-
20180322,-,-,-,15512,0,1759,1845,1031,1698,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15512,-,-,-,-,-,-,-,-
20180323,-,-,-,17685,0,0,2342,1033,1100,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17685,-,-,-,-,-,-,-,-
20180324,-,-,-,15283,0,1737,1626,1104,1042,2176,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15283,-,-,-,-,-,-,-,-
20180325,-,-,-,9813,0,857,782,1156,1273,2120,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9813,-,-,-,-,-,-,-,-
20180326,-,-,-,11996,0,724,680,1222,1676,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11996,-,-,-,-,-,-,-,-
20180327,-,-,-,11581,0,700,512,1203,846,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11581,-,-,-,-,-,-,-,-
20180328,-,-,-,9071,0,0,555,1226,749,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9071,-,-,-,-,-,-,-,-
20180329,-,-,-,8644,0,0,357,1268,363,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8644,-,-,-,-,-,-,-,-
20180330,-,-,-,8675,0,0,611,1268,837,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8675,-,-,-,-,-,-,-,-
20180331,-,-,-,9428,0,0,320,1356,763,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9428,-,-,-,-,-,-,-,-
