計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IH,エコキュート,主寝室エアコン,冷蔵庫,LDK・電灯コンセント,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,14529,30210,37200,2016,9865,0,6930,2697,0,433,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21519,-,-,-,-,-,-,-,-
20180502,-,-,-,17746,546,4162,2077,9054,0,7031,3117,0,79,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21362,-,-,-,-,-,-,-,-
20180503,-,-,-,11937,43495,52421,1105,10243,0,6695,2491,0,263,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20863,-,-,-,-,-,-,-,-
20180504,-,-,-,12410,45667,57168,3740,11004,0,6819,3080,0,575,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23911,-,-,-,-,-,-,-,-
20180505,-,-,-,12267,42042,51769,2187,12484,0,6725,2742,0,1024,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21994,-,-,-,-,-,-,-,-
20180506,-,-,-,19772,853,6659,2969,10798,0,6616,3465,0,680,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25578,-,-,-,-,-,-,-,-
20180507,-,-,-,21687,822,2624,2497,9396,0,7124,2544,0,646,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23489,-,-,-,-,-,-,-,-
20180508,-,-,-,19709,3030,7601,2836,10463,0,7090,3147,0,501,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24280,-,-,-,-,-,-,-,-
20180509,-,-,-,15336,39562,47934,3133,10865,0,6622,2768,0,668,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23708,-,-,-,-,-,-,-,-
20180510,-,-,-,14389,49922,57763,3549,12540,0,6425,2469,0,561,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22230,-,-,-,-,-,-,-,-
20180511,-,-,-,13129,48940,56797,2350,12380,0,6473,1929,0,517,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20986,-,-,-,-,-,-,-,-
20180512,-,-,-,12041,44824,53836,2178,9265,0,6734,3110,0,420,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21053,-,-,-,-,-,-,-,-
20180513,-,-,-,21387,1132,5430,2487,9192,0,7182,3008,0,921,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25685,-,-,-,-,-,-,-,-
20180514,-,-,-,14239,43377,53025,3750,10775,0,7201,2602,0,505,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23887,-,-,-,-,-,-,-,-
20180515,-,-,-,14334,44243,53073,1895,9984,0,7293,2088,0,611,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23164,-,-,-,-,-,-,-,-
20180516,-,-,-,13365,29468,38688,2310,10127,429,7407,2558,0,529,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22585,-,-,-,-,-,-,-,-
20180517,-,-,-,15240,12634,19439,1681,8795,279,7394,2611,0,246,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045,-,-,-,-,-,-,-,-
