計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電,IH,エコキュート,主寝室エアコン,冷蔵庫,LDK・電灯コンセント,未使用,食洗機,洗濯機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,13348,39775,49155,1924,11150,0,6398,3238,0,713,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22728,-,-,-,-,-,-,-,-
20180402,-,-,-,13578,45250,53154,1379,11214,0,6727,2177,0,512,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21482,-,-,-,-,-,-,-,-
20180403,-,-,-,16276,46244,54389,3544,10583,0,7142,2439,0,398,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24421,-,-,-,-,-,-,-,-
20180404,-,-,-,15090,31191,39597,3493,9621,0,7176,2252,0,372,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23496,-,-,-,-,-,-,-,-
20180405,-,-,-,16448,17379,25414,4161,10561,0,6894,2704,0,515,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24483,-,-,-,-,-,-,-,-
20180406,-,-,-,16509,2120,5539,988,10123,0,6712,1654,0,251,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19928,-,-,-,-,-,-,-,-
20180407,-,-,-,12099,30600,38067,942,11128,0,5834,1622,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19566,-,-,-,-,-,-,-,-
20180408,-,-,-,13462,47302,56099,1703,11960,0,5733,2835,0,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22259,-,-,-,-,-,-,-,-
20180409,-,-,-,15550,37961,46952,2906,12555,0,6245,2844,0,580,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24541,-,-,-,-,-,-,-,-
20180410,-,-,-,14543,47552,54290,2183,11095,0,5991,2082,0,541,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21281,-,-,-,-,-,-,-,-
