計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,寝室AC,座敷AC・200V,LDK電灯コン・冷蔵庫1,洋室電灯コンセ・冷蔵庫2,浴室・脱衣所・洗濯機,未使用,座敷電灯コンセント,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,11887,0,0,0,0,5850,4297,920,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11887,-,-,-,-,-,-,-,-
20180502,-,-,-,11485,0,0,0,0,5861,4223,640,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11485,-,-,-,-,-,-,-,-
20180503,-,-,-,10152,0,0,0,0,4983,3649,567,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152,-,-,-,-,-,-,-,-
20180504,-,-,-,12036,0,0,0,0,6092,3673,844,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12036,-,-,-,-,-,-,-,-
20180505,-,-,-,9362,0,0,0,0,5103,3153,277,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9362,-,-,-,-,-,-,-,-
20180506,-,-,-,13537,0,0,0,0,6921,3502,1156,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13537,-,-,-,-,-,-,-,-
20180507,-,-,-,12505,0,0,0,0,5912,4041,842,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505,-,-,-,-,-,-,-,-
20180508,-,-,-,12994,0,0,0,0,6137,4522,473,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12994,-,-,-,-,-,-,-,-
20180509,-,-,-,11333,0,0,0,0,5594,3578,834,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333,-,-,-,-,-,-,-,-
20180510,-,-,-,10509,0,0,0,0,5603,3341,571,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10509,-,-,-,-,-,-,-,-
20180511,-,-,-,11329,0,0,0,0,6258,3532,524,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11329,-,-,-,-,-,-,-,-
20180512,-,-,-,12337,0,0,0,0,7284,3645,660,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12337,-,-,-,-,-,-,-,-
20180513,-,-,-,13897,0,0,0,0,7506,4505,905,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13897,-,-,-,-,-,-,-,-
20180514,-,-,-,12488,0,0,0,0,6782,4053,745,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12488,-,-,-,-,-,-,-,-
20180515,-,-,-,11959,0,0,0,0,6974,3557,648,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11959,-,-,-,-,-,-,-,-
20180516,-,-,-,11699,0,0,0,0,6407,4045,493,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11699,-,-,-,-,-,-,-,-
20180517,-,-,-,11853,0,0,0,0,7087,3533,429,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11853,-,-,-,-,-,-,-,-
20180518,-,-,-,13578,0,0,0,0,7612,4152,716,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13578,-,-,-,-,-,-,-,-
20180519,-,-,-,13540,0,0,0,0,7846,3900,813,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13540,-,-,-,-,-,-,-,-
20180520,-,-,-,11945,0,0,0,0,6654,3476,753,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11945,-,-,-,-,-,-,-,-
20180521,-,-,-,12643,0,0,0,0,6432,4457,760,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12643,-,-,-,-,-,-,-,-
20180522,-,-,-,13400,0,0,0,0,7171,4748,678,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,-,-,-,-,-,-,-,-
