計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,寝室AC,座敷AC・200V,LDK電灯コン・冷蔵庫1,洋室電灯コンセ・冷蔵庫2,浴室・脱衣所・洗濯機,未使用,座敷電灯コンセント,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,14685,0,0,0,0,6766,5593,916,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14685,-,-,-,-,-,-,-,-
20180402,-,-,-,12752,0,0,0,0,6913,4355,741,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12752,-,-,-,-,-,-,-,-
20180403,-,-,-,12425,0,0,0,0,6153,4687,758,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12425,-,-,-,-,-,-,-,-
20180404,-,-,-,11849,0,0,0,0,6090,3957,899,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11849,-,-,-,-,-,-,-,-
20180405,-,-,-,13180,0,0,0,0,6322,4587,1013,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13180,-,-,-,-,-,-,-,-
20180406,-,-,-,13830,0,1,0,0,6806,4989,587,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13830,-,-,-,-,-,-,-,-
20180407,-,-,-,15437,0,0,105,0,7147,4586,696,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15437,-,-,-,-,-,-,-,-
20180408,-,-,-,17917,0,839,0,0,8017,5059,708,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17917,-,-,-,-,-,-,-,-
20180409,-,-,-,13127,0,0,0,0,6152,4591,562,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13127,-,-,-,-,-,-,-,-
20180410,-,-,-,12710,0,0,0,0,6332,4555,713,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12710,-,-,-,-,-,-,-,-
20180411,-,-,-,13521,0,0,0,0,7365,4343,729,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13521,-,-,-,-,-,-,-,-
20180412,-,-,-,12429,0,0,0,0,6497,3720,917,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429,-,-,-,-,-,-,-,-
20180413,-,-,-,11794,0,0,0,0,6292,4028,521,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11794,-,-,-,-,-,-,-,-
20180414,-,-,-,9678,0,0,0,0,5259,2982,387,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9678,-,-,-,-,-,-,-,-
20180415,-,-,-,12722,0,0,1,0,6585,3935,800,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12722,-,-,-,-,-,-,-,-
20180416,-,-,-,12981,0,0,0,0,6644,4030,931,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12981,-,-,-,-,-,-,-,-
20180417,-,-,-,14987,0,0,0,0,6423,5555,725,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14987,-,-,-,-,-,-,-,-
20180418,-,-,-,12233,0,0,0,0,6359,4078,536,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233,-,-,-,-,-,-,-,-
20180419,-,-,-,13682,0,0,0,0,6523,4636,918,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13682,-,-,-,-,-,-,-,-
20180420,-,-,-,13712,0,0,0,0,5998,5599,613,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13712,-,-,-,-,-,-,-,-
