計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,太陽光発電1,太陽光発電2,ＩＨ・キッチン,エアコン・リビング,エアコン・主寝室,リビング照明・電源・TV,未使用,台所冷蔵庫照明コンセント,洗濯機・洗面・玄関照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,14760,19523,11568,13557,1228,4693,1293,1370,0,1666,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20362,-,-,-,-,-,-,-,-
20171202,-,-,-,15593,21784,13451,16624,2114,7976,0,1461,0,2282,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23884,-,-,-,-,-,-,-,-
20171203,-,-,-,13095,27877,14208,17650,1161,4295,0,1424,0,1666,3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17076,-,-,-,-,-,-,-,-
20171204,-,-,-,15611,9906,7286,7178,963,6587,0,1461,0,1785,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20169,-,-,-,-,-,-,-,-
20171205,-,-,-,17723,18549,11841,13428,1876,7500,0,1652,0,2090,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24443,-,-,-,-,-,-,-,-
20171206,-,-,-,17980,20110,12196,13909,2184,7863,0,1754,0,1734,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23975,-,-,-,-,-,-,-,-
20171207,-,-,-,12113,10581,8211,9007,829,4371,0,1065,0,977,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18750,-,-,-,-,-,-,-,-
20171208,-,-,-,17875,13398,8825,9451,1631,7250,0,1112,0,1382,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22753,-,-,-,-,-,-,-,-
20171209,-,-,-,20407,10595,9540,10395,2011,11724,0,2131,0,1733,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29747,-,-,-,-,-,-,-,-
20171210,-,-,-,22037,214,3007,2157,2230,10721,429,1983,0,1549,3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26987,-,-,-,-,-,-,-,-
20171211,-,-,-,17821,9227,8194,8850,2287,8447,0,1717,0,1750,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25638,-,-,-,-,-,-,-,-
20171212,-,-,-,23313,6041,6513,5772,1869,10023,0,1612,0,2206,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29557,-,-,-,-,-,-,-,-
20171213,-,-,-,19873,21132,12491,15369,1291,9207,0,1477,0,1352,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26601,-,-,-,-,-,-,-,-
20171214,-,-,-,17150,19004,11369,13604,1669,6642,0,1357,0,1520,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23119,-,-,-,-,-,-,-,-
20171215,-,-,-,15235,17752,11785,14031,1682,7122,0,2688,0,2270,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23299,-,-,-,-,-,-,-,-
20171216,-,-,-,31230,0,1389,898,2996,10386,67,2731,0,2769,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33517,-,-,-,-,-,-,-,-
20171217,-,-,-,21558,14002,10401,11845,2051,11164,0,1927,0,2300,4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29802,-,-,-,-,-,-,-,-
20171218,-,-,-,22535,1768,6012,4985,1440,12753,0,2933,0,1456,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31764,-,-,-,-,-,-,-,-
20171219,-,-,-,18157,20402,11543,13195,1659,6141,0,1696,0,1736,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22493,-,-,-,-,-,-,-,-
