計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,K電源 L照明TV 洗濯,キッチンエアコン,200V和室エアコン,2Fエアコン,主寝室エアコン,リビングエアコン,未使用,未使用,小屋,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,21397,0,9101,0,0,0,2331,5733,0,0,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21397,-,-,-,-,-,-,-,-
20180302,-,-,-,12425,0,8875,0,0,0,819,0,0,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12425,-,-,-,-,-,-,-,-
20180303,-,-,-,23909,0,9472,0,0,0,8601,3045,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23909,-,-,-,-,-,-,-,-
20180304,-,-,-,12559,0,8708,0,0,0,838,0,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12559,-,-,-,-,-,-,-,-
20180305,-,-,-,23961,0,8429,0,0,3572,6403,2800,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23961,-,-,-,-,-,-,-,-
20180306,-,-,-,15790,0,7363,0,0,1810,473,2819,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15790,-,-,-,-,-,-,-,-
20180307,-,-,-,14312,0,7995,0,0,0,602,2408,0,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14312,-,-,-,-,-,-,-,-
20180308,-,-,-,24911,0,8817,0,0,0,9722,2735,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24911,-,-,-,-,-,-,-,-
20180309,-,-,-,25335,0,9812,0,0,0,6667,6277,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25335,-,-,-,-,-,-,-,-
20180310,-,-,-,12526,0,8482,0,0,0,1610,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12526,-,-,-,-,-,-,-,-
