計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,K電源 L照明TV 洗濯,キッチンエアコン,200V和室エアコン,2Fエアコン,主寝室エアコン,リビングエアコン,未使用,未使用,小屋,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,10494,0,7464,0,0,0,445,0,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494,-,-,-,-,-,-,-,-
20180402,-,-,-,11875,0,8430,0,0,0,244,539,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,-,-,-,-,-,-,-,-
20180403,-,-,-,11348,0,7778,0,0,0,428,0,0,0,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11348,-,-,-,-,-,-,-,-
20180404,-,-,-,11313,0,7900,0,0,0,325,0,0,0,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313,-,-,-,-,-,-,-,-
20180405,-,-,-,12489,0,9440,0,0,0,429,0,0,0,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12489,-,-,-,-,-,-,-,-
20180406,-,-,-,19863,0,9462,0,0,0,7401,0,0,0,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19863,-,-,-,-,-,-,-,-
20180407,-,-,-,19514,0,8839,0,0,561,2543,3371,0,0,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19514,-,-,-,-,-,-,-,-
20180408,-,-,-,14034,0,8393,0,0,0,498,2797,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14034,-,-,-,-,-,-,-,-
20180409,-,-,-,10870,0,7933,0,0,0,346,0,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10870,-,-,-,-,-,-,-,-
20180410,-,-,-,12367,0,8092,0,0,0,359,0,0,0,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12367,-,-,-,-,-,-,-,-
20180411,-,-,-,10255,0,6809,0,0,0,400,0,0,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,-,-,-,-,-,-,-,-
20180412,-,-,-,10559,0,7067,0,0,0,348,0,0,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10559,-,-,-,-,-,-,-,-
20180413,-,-,-,11495,0,7456,0,0,0,364,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11495,-,-,-,-,-,-,-,-
20180414,-,-,-,15813,0,7200,0,0,0,6493,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15813,-,-,-,-,-,-,-,-
20180415,-,-,-,14465,0,6802,0,0,0,5933,0,0,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14465,-,-,-,-,-,-,-,-
20180416,-,-,-,9679,0,6690,0,0,0,434,774,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9679,-,-,-,-,-,-,-,-
20180417,-,-,-,16658,0,6853,0,0,0,7116,1152,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16658,-,-,-,-,-,-,-,-
20180418,-,-,-,10521,0,6726,0,0,0,354,769,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10521,-,-,-,-,-,-,-,-
20180419,-,-,-,10678,0,6547,0,0,0,317,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10678,-,-,-,-,-,-,-,-
