計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,洗濯機冷蔵庫,IHクッキングヒーター,エコキュート,エアコン・主寝室,キッチンリビング・電灯,未使用,キッチンコンセント,和室エアコン2,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018051100+0900,-,-,-,1133,0,0,34,0,960,0,53,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,-,-,0,-,-,-,-,-
2018051101+0900,-,-,-,1118,0,0,0,0,963,0,43,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,-,-,0,-,-,-,-,-
2018051102+0900,-,-,-,1131,0,0,35,0,962,0,45,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,-,-,0,-,-,-,-,-
2018051103+0900,-,-,-,1130,0,0,34,0,957,0,46,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,-,-,0,-,-,-,-,-
2018051104+0900,-,-,-,1175,0,34,0,0,998,0,45,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,-,-,0,-,-,-,-,-
2018051105+0900,-,-,-,890,0,187,31,0,567,0,30,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,-,-,0,-,-,-,-,-
2018051106+0900,-,-,-,706,0,47,22,147,0,0,157,0,41,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,-,-,15,-,-,-,-,-
2018051107+0900,-,-,-,943,0,80,44,0,0,0,361,0,75,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,-,-,9,-,-,-,-,-
2018051108+0900,-,-,-,689,0,92,12,0,0,0,185,0,28,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,-,-,18,-,-,-,-,-
2018051109+0900,-,-,-,518,0,72,33,0,0,0,11,0,76,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,-,-,8,-,-,-,-,-
2018051110+0900,-,-,-,194,0,6,33,0,0,0,7,0,41,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,-,-,0,-,-,-,-,-
2018051111+0900,-,-,-,142,0,6,32,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,-,-,0,-,-,-,-,-
2018051112+0900,-,-,-,244,0,6,0,0,0,0,14,0,45,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,-,-,0,-,-,-,-,-
2018051113+0900,-,-,-,494,0,36,35,0,0,0,33,0,64,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,-,-,11,-,-,-,-,-
2018051114+0900,-,-,-,557,0,55,53,0,0,0,31,0,47,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,-,-,17,-,-,-,-,-
2018051115+0900,-,-,-,548,0,31,36,0,0,0,57,0,71,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,-,-,1,-,-,-,-,-
2018051116+0900,-,-,-,384,0,3,17,0,0,0,18,0,28,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,-,-,0,-,-,-,-,-
