計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,IH,エコキュート,主寝室エアコン,冷蔵庫・座敷電灯コンセン,リビング電灯・洗濯機,未使用,食洗機,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,9338,0,0,316,1744,0,3739,1503,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9338,-,-,-,-,-,-,-,-
20180502,-,-,-,9686,0,0,656,1768,0,3652,1553,0,326,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9686,-,-,-,-,-,-,-,-
20180503,-,-,-,8450,0,0,712,3709,0,2485,2118,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8450,-,-,-,-,-,-,-,-
20180504,-,-,-,5069,0,0,0,902,0,1263,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5069,-,-,-,-,-,-,-,-
20180505,-,-,-,5158,0,0,0,1315,0,1417,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158,-,-,-,-,-,-,-,-
20180506,-,-,-,7243,0,0,0,1970,0,3055,1380,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243,-,-,-,-,-,-,-,-
20180507,-,-,-,9145,0,0,532,2842,0,3195,1540,0,290,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9145,-,-,-,-,-,-,-,-
20180508,-,-,-,11269,0,0,1036,2754,0,3443,2452,0,681,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11269,-,-,-,-,-,-,-,-
20180509,-,-,-,7490,0,0,345,2478,0,2688,1524,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7490,-,-,-,-,-,-,-,-
20180510,-,-,-,7930,0,0,516,3958,0,1898,1978,0,325,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7930,-,-,-,-,-,-,-,-
20180511,-,-,-,9120,0,0,671,2032,0,2932,1764,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120,-,-,-,-,-,-,-,-
20180512,-,-,-,9375,0,0,286,3041,0,3356,1585,0,305,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9375,-,-,-,-,-,-,-,-
20180513,-,-,-,9206,0,0,281,2478,0,3551,2153,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9206,-,-,-,-,-,-,-,-
20180514,-,-,-,9727,0,0,498,3182,0,3793,1483,0,320,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9727,-,-,-,-,-,-,-,-
20180515,-,-,-,9051,0,0,252,2053,0,3565,1348,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9051,-,-,-,-,-,-,-,-
20180516,-,-,-,10438,0,0,708,2435,0,4201,1411,0,278,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10438,-,-,-,-,-,-,-,-
20180517,-,-,-,9134,0,0,269,2027,0,3924,1230,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9134,-,-,-,-,-,-,-,-
20180518,-,-,-,9479,0,0,137,1721,0,4020,1701,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479,-,-,-,-,-,-,-,-
20180519,-,-,-,8177,0,0,709,4401,0,2497,1650,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,-,-,-,-,-,-,-,-
20180520,-,-,-,10785,0,0,1332,1990,0,3067,1749,0,666,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10785,-,-,-,-,-,-,-,-
20180521,-,-,-,8768,0,0,329,1923,0,3098,1750,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8768,-,-,-,-,-,-,-,-
20180522,-,-,-,10578,0,0,991,2721,0,4151,1327,0,266,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10578,-,-,-,-,-,-,-,-
20180523,-,-,-,11549,0,0,428,1401,0,5674,1708,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11549,-,-,-,-,-,-,-,-
20180524,-,-,-,9641,0,0,650,2329,0,3334,1536,0,284,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9641,-,-,-,-,-,-,-,-
20180525,-,-,-,10848,0,0,437,1977,0,4746,1504,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10848,-,-,-,-,-,-,-,-
20180526,-,-,-,10185,0,0,295,1636,0,4749,1452,0,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10185,-,-,-,-,-,-,-,-
20180527,-,-,-,8898,0,0,100,1913,0,4027,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8898,-,-,-,-,-,-,-,-
