計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC・200V,IHヒーター・200V,主寝室AC,キッチンAC,冷蔵庫・キッチン電灯コン,洗濯機・居間TV電灯コン,未使用,2F電灯コンセント,井戸ポンプ・ボイラー,無効1,無効2,無効3,無効4,無効5,無効6,無効7,無効8,無効9,無効10,無効11,無効12,無効13,無効14,無効15,無効16,無効17,無効18,無効19,無効20,無効21,無効22,無効23,無効24,無効25,無効26,無効27,無効28,無効29,無効30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018031400+0900,-,-,-,231,0,0,0,0,0,69,32,0,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,-,-,-,-,-,-,-,-
2018031401+0900,-,-,-,179,0,0,0,0,0,58,42,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,-,-,-,-,-,-,-,-
2018031402+0900,-,-,-,187,0,0,0,0,0,63,44,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,-,-,-,-,-,-,-,-
2018031403+0900,-,-,-,196,0,0,0,0,0,77,32,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,-,-,-,-,-,-,-,-
2018031404+0900,-,-,-,185,0,0,0,0,0,67,36,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,-,-,-,-,-,-,-,-
2018031405+0900,-,-,-,310,0,0,0,0,0,57,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,-,-,-,-,-,-,-,-
2018031406+0900,-,-,-,202,0,0,0,0,0,68,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,-,-,-,-,-,-,-,-
2018031407+0900,-,-,-,897,0,0,390,0,0,171,80,0,34,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,-,-,-,-,-,-,-,-
2018031408+0900,-,-,-,449,0,0,0,0,0,288,24,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,-,-,-,-,-,-,-,-
2018031409+0900,-,-,-,270,0,0,68,0,0,43,24,0,71,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-,-,-,-,-,-,-,-
