計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,レンジTV食洗機洗濯機,エアコン・主寝室,エアコン・和室,冷蔵庫・キッチン,照明・主寝室,エアコン・キッチン,未使用,エアコン・リビング,離れエアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,8516,0,4501,0,0,741,926,491,0,0,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8516,-,-,-,-,-,-,-,-
20180302,-,-,-,11528,0,4713,6463,0,653,1101,1317,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11528,-,-,-,-,-,-,-,-
20180303,-,-,-,10004,0,4642,5390,0,767,899,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004,-,-,-,-,-,-,-,-
20180304,-,-,-,12266,0,5150,7458,0,1071,1353,554,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12266,-,-,-,-,-,-,-,-
20180305,-,-,-,8454,0,5624,0,0,1063,894,452,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8454,-,-,-,-,-,-,-,-
20180306,-,-,-,8933,0,4448,4451,0,798,1010,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933,-,-,-,-,-,-,-,-
20180307,-,-,-,11385,0,5584,234,0,802,923,1356,0,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11385,-,-,-,-,-,-,-,-
20180308,-,-,-,13193,0,4794,4116,0,859,1137,2193,0,1668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13193,-,-,-,-,-,-,-,-
20180309,-,-,-,7970,0,4733,1991,0,866,905,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970,-,-,-,-,-,-,-,-
20180310,-,-,-,9572,0,3858,2586,0,470,1381,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9572,-,-,-,-,-,-,-,-
20180311,-,-,-,10501,0,3914,4486,0,512,879,2373,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10501,-,-,-,-,-,-,-,-
20180312,-,-,-,9333,0,4391,3146,0,824,912,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333,-,-,-,-,-,-,-,-
20180313,-,-,-,8996,0,4116,545,0,682,1751,1644,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8996,-,-,-,-,-,-,-,-
20180314,-,-,-,7551,0,4891,0,0,593,1119,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7551,-,-,-,-,-,-,-,-
20180315,-,-,-,7713,0,4632,503,0,906,910,185,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7713,-,-,-,-,-,-,-,-
20180316,-,-,-,8163,0,4769,2373,0,834,886,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8163,-,-,-,-,-,-,-,-
20180317,-,-,-,14382,0,4852,4102,451,651,1636,2348,0,1362,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382,-,-,-,-,-,-,-,-
20180318,-,-,-,16711,0,7033,0,0,923,2652,2139,0,3388,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16711,-,-,-,-,-,-,-,-
20180319,-,-,-,10953,0,5768,2087,0,977,1349,656,0,691,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10953,-,-,-,-,-,-,-,-
20180320,-,-,-,11999,0,4681,3463,0,743,1285,766,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11999,-,-,-,-,-,-,-,-
20180321,-,-,-,17360,0,4915,5390,0,755,909,3881,0,0,3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17360,-,-,-,-,-,-,-,-
20180322,-,-,-,13663,0,4528,3851,0,676,1023,2315,0,1314,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13663,-,-,-,-,-,-,-,-
20180323,-,-,-,9070,0,4446,2641,0,514,1063,1177,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9070,-,-,-,-,-,-,-,-
20180324,-,-,-,10149,0,4415,2371,0,630,1319,2031,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10149,-,-,-,-,-,-,-,-
20180325,-,-,-,9337,0,4374,4060,0,469,1163,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9337,-,-,-,-,-,-,-,-
20180326,-,-,-,7669,0,4350,881,0,700,1038,564,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7669,-,-,-,-,-,-,-,-
20180327,-,-,-,7668,0,4333,1692,0,592,881,469,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7668,-,-,-,-,-,-,-,-
20180328,-,-,-,6604,0,4215,0,0,883,999,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6604,-,-,-,-,-,-,-,-
20180329,-,-,-,7887,0,5477,0,0,913,1007,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7887,-,-,-,-,-,-,-,-
20180330,-,-,-,6446,0,3964,0,0,850,1145,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6446,-,-,-,-,-,-,-,-
20180331,-,-,-,7049,0,4937,0,0,780,832,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7049,-,-,-,-,-,-,-,-
