計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,居間エアコン,娘寝室エアコン,1F冷蔵庫,居間TV照明・コンセント,洗濯機,電子レンジ,未使用,キッチンエアコン,2F冷蔵庫・階段照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018070500+0900,-,-,-,633,0,209,0,212,0,76,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,-,-,-,-,-,-,-,-
2018070501+0900,-,-,-,638,0,208,0,216,0,79,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,-,-,-,-,-,-,-,-
2018070502+0900,-,-,-,645,0,90,0,206,144,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,-,-,-,-,-,-,-,-
2018070503+0900,-,-,-,688,0,120,0,181,212,73,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,-,-,-,-,-,-,-,-
2018070504+0900,-,-,-,699,0,114,0,195,211,74,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,-,-,-,-,-,-,-,-
2018070505+0900,-,-,-,1151,0,157,0,367,243,112,162,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,-,-,-,-,-,-,-,-
2018070506+0900,-,-,-,1142,0,181,0,444,298,107,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,-,-,-,-,-,-,-,-
2018070507+0900,-,-,-,614,0,124,0,222,71,93,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,-,-,-,-,-,-,-,-
2018070508+0900,-,-,-,547,0,73,0,228,49,91,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,-,-,-,-,-,-,-,-
2018070509+0900,-,-,-,567,0,54,0,228,78,94,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,-,-,-,-,-,-,-,-
2018070510+0900,-,-,-,533,0,155,0,158,4,97,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,-,-,-,-,-,-,-,-
2018070511+0900,-,-,-,474,0,103,0,169,0,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,-,-,-,-,-,-,-,-
2018070512+0900,-,-,-,432,0,56,0,169,0,91,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,-,-,-,-,-,-,-,-
2018070513+0900,-,-,-,606,0,214,0,179,0,89,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,-,-,-,-,-,-,-,-
2018070514+0900,-,-,-,506,0,142,0,158,0,91,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,-,-,-,-,-,-,-,-
2018070515+0900,-,-,-,420,0,57,0,157,0,90,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-,-,-,-,-,-,-,-
2018070516+0900,-,-,-,579,0,153,0,220,0,92,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,-,-,-,-,-,-,-,-
2018070517+0900,-,-,-,621,0,151,0,268,0,90,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,-,-,-,-,-,-,-,-
2018070518+0900,-,-,-,548,0,56,0,248,45,92,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,-,-,-,-,-,-,-,-
2018070519+0900,-,-,-,636,0,153,0,224,58,97,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,-,-,-,-,-,-,-,-
2018070520+0900,-,-,-,676,0,152,0,244,71,96,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,-,-,-,-,-,-,-,-
2018070521+0900,-,-,-,767,0,119,0,196,238,95,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,-,-,-,-,-,-,-,-
2018070522+0900,-,-,-,781,0,71,0,271,234,97,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,-,-,-,-,-,-,-,-
2018070523+0900,-,-,-,751,0,131,0,190,231,95,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,-,-,-,-,-,-,-,-
