計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・キッチン,洗濯機・浴室,食器洗乾燥機・キッチン,冷蔵庫・キッチン,エアコン・主寝室,エアコン・和室,未使用,ＩＨ・キッチン,エアコン・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171001,-,-,-,8939,0,1115,510,1316,1319,0,605,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8939,-,-,-,-,-,-,-,-
20171002,-,-,-,9735,0,1162,315,1244,1402,0,605,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9735,-,-,-,-,-,-,-,-
20171003,-,-,-,10045,0,1324,820,1148,1565,0,615,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10045,-,-,-,-,-,-,-,-
20171004,-,-,-,10620,0,1327,404,1927,1308,0,624,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10620,-,-,-,-,-,-,-,-
20171005,-,-,-,9839,0,1223,315,1157,1344,0,621,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9839,-,-,-,-,-,-,-,-
20171006,-,-,-,9229,0,1205,325,1160,1347,0,612,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229,-,-,-,-,-,-,-,-
20171007,-,-,-,10479,0,1583,798,1123,1406,0,603,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10479,-,-,-,-,-,-,-,-
20171008,-,-,-,10462,0,1076,420,1830,1530,0,604,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10462,-,-,-,-,-,-,-,-
20171009,-,-,-,10164,0,1179,893,1070,1801,0,607,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,-,-,-,-,-,-,-,-
20171010,-,-,-,9409,0,1011,318,1239,1618,0,598,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9409,-,-,-,-,-,-,-,-
20171011,-,-,-,10119,0,1386,520,1039,1827,0,594,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10119,-,-,-,-,-,-,-,-
20171012,-,-,-,9889,0,1167,907,1203,1503,0,591,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9889,-,-,-,-,-,-,-,-
20171013,-,-,-,8429,0,1230,435,496,1417,0,599,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8429,-,-,-,-,-,-,-,-
20171014,-,-,-,10136,0,1532,725,976,1410,0,606,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136,-,-,-,-,-,-,-,-
20171015,-,-,-,8660,0,1080,532,1308,1203,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8660,-,-,-,-,-,-,-,-
20171016,-,-,-,10337,0,1398,1520,1148,1138,0,597,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337,-,-,-,-,-,-,-,-
20171017,-,-,-,8246,0,1041,518,550,1198,0,597,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246,-,-,-,-,-,-,-,-
20171018,-,-,-,10352,0,1482,1572,1144,1209,0,597,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10352,-,-,-,-,-,-,-,-
20171019,-,-,-,8178,0,1222,357,632,1180,0,600,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8178,-,-,-,-,-,-,-,-
20171020,-,-,-,10725,0,1315,1559,1451,1166,0,602,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725,-,-,-,-,-,-,-,-
20171021,-,-,-,9118,0,1098,422,1291,1164,0,599,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9118,-,-,-,-,-,-,-,-
20171022,-,-,-,10169,0,1474,410,1360,1202,0,609,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10169,-,-,-,-,-,-,-,-
20171023,-,-,-,10469,0,1192,1390,1363,1084,0,617,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10469,-,-,-,-,-,-,-,-
20171024,-,-,-,9797,0,1140,373,1382,1104,0,605,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,-,-,-,-,-,-,-,-
20171025,-,-,-,10159,0,1135,474,2193,1024,0,608,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159,-,-,-,-,-,-,-,-
20171026,-,-,-,9666,0,1262,643,1303,1017,0,608,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666,-,-,-,-,-,-,-,-
20171027,-,-,-,9365,0,1210,1306,1279,1163,0,203,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9365,-,-,-,-,-,-,-,-
20171028,-,-,-,9211,0,1230,435,1091,1509,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,-,-,-,-,-,-,-,-
20171029,-,-,-,9042,0,1625,270,1283,1131,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042,-,-,-,-,-,-,-,-
20171030,-,-,-,9582,0,1072,1076,1468,1095,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9582,-,-,-,-,-,-,-,-
20171031,-,-,-,8565,0,1197,346,1271,970,9,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8565,-,-,-,-,-,-,-,-
