計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,照明・電源・キッチン,洗濯機・浴室,食器洗乾燥機・キッチン,冷蔵庫・キッチン,エアコン・主寝室,エアコン・和室,未使用,ＩＨ・キッチン,エアコン・キッチン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,13408,0,2504,982,594,1086,117,0,0,322,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13408,-,-,-,-,-,-,-,-
20171202,-,-,-,17338,0,4047,263,625,1012,117,0,0,512,5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17338,-,-,-,-,-,-,-,-
20171203,-,-,-,16425,0,2685,1302,586,1147,58,0,0,820,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16425,-,-,-,-,-,-,-,-
20171204,-,-,-,16505,0,2888,1864,581,1124,66,0,0,334,4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16505,-,-,-,-,-,-,-,-
20171205,-,-,-,17323,0,3639,324,547,1083,152,0,0,501,6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17323,-,-,-,-,-,-,-,-
20171206,-,-,-,20647,0,3714,1338,659,1044,147,0,0,508,8144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20647,-,-,-,-,-,-,-,-
20171207,-,-,-,19525,0,3898,388,594,1045,126,0,0,173,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19525,-,-,-,-,-,-,-,-
20171208,-,-,-,20338,0,3791,730,636,1110,150,0,0,522,8589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20338,-,-,-,-,-,-,-,-
20171209,-,-,-,20254,0,3712,1153,762,1049,144,0,0,481,7794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20254,-,-,-,-,-,-,-,-
20171210,-,-,-,18432,0,3241,387,281,1108,97,0,0,489,7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,-,-,-,-,-,-,-,-
20171211,-,-,-,18141,0,3376,411,671,1062,130,0,0,363,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18141,-,-,-,-,-,-,-,-
20171212,-,-,-,17625,0,3497,369,611,977,192,0,0,196,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17625,-,-,-,-,-,-,-,-
20171213,-,-,-,28553,0,4798,978,584,1090,212,0,0,701,14686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28553,-,-,-,-,-,-,-,-
20171214,-,-,-,23093,0,3749,396,611,1050,137,0,0,813,11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23093,-,-,-,-,-,-,-,-
