計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,寝室AC,座敷AC・200V,LDK電灯コン・冷蔵庫1,洋室電灯コンセ・冷蔵庫2,浴室・脱衣所・洗濯機,未使用,座敷電灯コンセント,洋室AC,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,18898,0,3060,0,0,6123,3686,978,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18898,-,-,-,-,-,-,-,-
20171202,-,-,-,19258,0,2659,0,0,6705,5129,871,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19258,-,-,-,-,-,-,-,-
20171203,-,-,-,18081,0,970,441,0,6837,5077,1248,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18081,-,-,-,-,-,-,-,-
20171204,-,-,-,17206,0,1063,0,0,6033,6907,720,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17206,-,-,-,-,-,-,-,-
20171205,-,-,-,21152,0,3555,0,0,7108,3991,964,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21152,-,-,-,-,-,-,-,-
20171206,-,-,-,21097,0,4019,0,0,6141,4466,631,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21097,-,-,-,-,-,-,-,-
20171207,-,-,-,24857,0,4328,0,0,6561,5782,811,0,46,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24857,-,-,-,-,-,-,-,-
20171208,-,-,-,23062,0,3959,0,0,6834,3881,503,0,10,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23062,-,-,-,-,-,-,-,-
20171209,-,-,-,24523,0,3666,0,0,6767,5506,2720,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24523,-,-,-,-,-,-,-,-
20171210,-,-,-,23164,0,3769,0,0,7103,3940,1386,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23164,-,-,-,-,-,-,-,-
20171211,-,-,-,23181,0,3149,0,0,6932,4393,1669,0,66,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23181,-,-,-,-,-,-,-,-
20171212,-,-,-,25527,0,5533,0,0,6141,5243,1176,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25527,-,-,-,-,-,-,-,-
20171213,-,-,-,24203,0,4225,0,0,7274,5964,1068,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24203,-,-,-,-,-,-,-,-
20171214,-,-,-,22868,0,3468,0,0,5923,6860,1117,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22868,-,-,-,-,-,-,-,-
20171215,-,-,-,21959,0,2528,0,0,7708,5758,1114,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21959,-,-,-,-,-,-,-,-
20171216,-,-,-,20421,0,2724,0,0,7712,3772,1333,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20421,-,-,-,-,-,-,-,-
20171217,-,-,-,22203,0,3452,0,0,6881,4036,1456,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22203,-,-,-,-,-,-,-,-
20171218,-,-,-,22094,0,3186,0,0,6387,6333,1066,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22094,-,-,-,-,-,-,-,-
20171219,-,-,-,21750,0,3004,0,0,6773,5072,1162,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21750,-,-,-,-,-,-,-,-
20171220,-,-,-,21197,0,3710,0,0,6170,4419,788,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21197,-,-,-,-,-,-,-,-
20171221,-,-,-,21801,0,3163,0,0,6177,5326,1280,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21801,-,-,-,-,-,-,-,-
20171222,-,-,-,20304,0,3569,0,0,7170,4879,573,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20304,-,-,-,-,-,-,-,-
20171223,-,-,-,23131,0,2968,0,0,6977,7633,1983,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23131,-,-,-,-,-,-,-,-
20171224,-,-,-,21267,0,2964,0,0,8043,4394,751,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21267,-,-,-,-,-,-,-,-
20171225,-,-,-,21559,0,3011,0,0,8009,4349,699,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21559,-,-,-,-,-,-,-,-
20171226,-,-,-,21860,0,2945,0,0,7393,5644,1018,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21860,-,-,-,-,-,-,-,-
20171227,-,-,-,21459,0,3734,0,0,6778,6040,798,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21459,-,-,-,-,-,-,-,-
20171228,-,-,-,18771,0,2518,0,0,5740,5292,618,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18771,-,-,-,-,-,-,-,-
20171229,-,-,-,29353,0,4127,0,2440,8125,4551,1073,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29353,-,-,-,-,-,-,-,-
20171230,-,-,-,35801,0,1482,0,7212,8100,5388,1363,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35801,-,-,-,-,-,-,-,-
20171231,-,-,-,32268,0,1434,0,4708,9175,6938,1417,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32268,-,-,-,-,-,-,-,-
