計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ・キッチン,冷蔵庫・洗濯機,炊飯器・ダイニング照明,エアコン・リビング,エアコン・２階,エアコン・２階,未使用,リビング・テレビ・照明,和室・洗面・風呂,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,22688,0,121,2575,4254,0,29,0,0,6068,2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22688,-,-,-,-,-,-,-,-
20180302,-,-,-,24349,0,4,2263,3465,0,189,0,0,7088,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24349,-,-,-,-,-,-,-,-
20180303,-,-,-,30782,0,85,2736,3713,0,3306,0,0,8309,2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30782,-,-,-,-,-,-,-,-
20180304,-,-,-,37868,0,125,2957,4550,0,5848,0,0,8257,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37868,-,-,-,-,-,-,-,-
20180305,-,-,-,21567,0,230,2726,4559,0,65,0,0,8069,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21567,-,-,-,-,-,-,-,-
20180306,-,-,-,18849,0,0,2386,2777,0,106,0,0,7268,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18849,-,-,-,-,-,-,-,-
20180307,-,-,-,17954,0,0,2116,1676,0,49,0,0,5905,3019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17954,-,-,-,-,-,-,-,-
20180308,-,-,-,23435,0,89,2476,4600,0,6,0,0,7752,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23435,-,-,-,-,-,-,-,-
20180309,-,-,-,29554,0,75,2491,6576,0,38,0,0,7633,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29554,-,-,-,-,-,-,-,-
20180310,-,-,-,23317,0,78,2341,3446,0,1613,0,0,5468,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23317,-,-,-,-,-,-,-,-
20180311,-,-,-,29431,0,273,2563,3928,0,3665,0,0,6648,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29431,-,-,-,-,-,-,-,-
20180312,-,-,-,27256,0,140,3395,3488,0,610,0,0,8686,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27256,-,-,-,-,-,-,-,-
20180313,-,-,-,21105,0,0,3378,3931,0,72,0,0,7939,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21105,-,-,-,-,-,-,-,-
20180314,-,-,-,17976,0,129,2662,1631,0,63,0,0,8236,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17976,-,-,-,-,-,-,-,-
20180315,-,-,-,18428,0,69,2235,2961,0,0,0,0,8089,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18428,-,-,-,-,-,-,-,-
20180316,-,-,-,19547,0,0,2139,2699,0,14,0,0,7286,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19547,-,-,-,-,-,-,-,-
20180317,-,-,-,25533,0,13,2735,4131,0,2003,0,0,7706,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25533,-,-,-,-,-,-,-,-
20180318,-,-,-,27831,0,53,2487,4812,0,3712,0,0,7224,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27831,-,-,-,-,-,-,-,-
20180319,-,-,-,19425,0,20,2337,2379,0,0,0,0,8546,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19425,-,-,-,-,-,-,-,-
20180320,-,-,-,20825,0,81,2074,4217,0,11,0,0,6403,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20825,-,-,-,-,-,-,-,-
20180321,-,-,-,38591,0,63,2796,7989,0,5877,0,0,7983,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38591,-,-,-,-,-,-,-,-
20180322,-,-,-,21324,0,0,2057,3103,0,85,0,0,7034,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21324,-,-,-,-,-,-,-,-
20180323,-,-,-,22336,0,52,1870,4075,0,176,0,0,6455,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22336,-,-,-,-,-,-,-,-
20180324,-,-,-,20173,0,66,2483,4934,0,80,0,0,6975,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20173,-,-,-,-,-,-,-,-
20180325,-,-,-,31511,0,143,2445,5959,0,3776,0,0,9391,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31511,-,-,-,-,-,-,-,-
20180326,-,-,-,16390,0,0,2183,845,0,96,0,0,8569,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16390,-,-,-,-,-,-,-,-
20180327,-,-,-,15782,0,0,2010,1826,0,26,0,0,7567,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15782,-,-,-,-,-,-,-,-
20180328,-,-,-,14557,0,70,2196,1497,0,49,0,0,6255,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14557,-,-,-,-,-,-,-,-
20180329,-,-,-,16121,0,157,2145,1482,0,22,0,0,7464,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16121,-,-,-,-,-,-,-,-
20180330,-,-,-,13622,0,17,2208,763,0,0,0,0,6159,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13622,-,-,-,-,-,-,-,-
20180331,-,-,-,15083,0,0,2202,1952,0,10,0,0,5134,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15083,-,-,-,-,-,-,-,-
