計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,IHヒーター,エアコン,エコキュート,リビング照明 冷蔵庫,特定5,洗濯機 テレビ 照明,未使用,洋室コンセント,特定8,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
2018042000+0900,-,-,-,1860,0,0,22,1086,47,19,580,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,-,-,7,-,-,-,-,-
2018042001+0900,-,-,-,1847,0,0,22,1057,39,19,603,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,-,-,8,-,-,-,-,-
2018042002+0900,-,-,-,1824,0,0,22,1053,37,20,586,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,-,-,0,-,-,-,-,-
2018042003+0900,-,-,-,1887,0,0,22,1032,119,19,597,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,-,-,0,-,-,-,-,-
2018042004+0900,-,-,-,1919,0,0,22,1096,55,54,595,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,-,-,0,-,-,-,-,-
2018042005+0900,-,-,-,1006,0,0,22,232,38,8,598,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,-,-,0,-,-,-,-,-
2018042006+0900,-,-,-,730,0,0,22,0,51,14,522,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,-,-,0,-,-,-,-,-
2018042007+0900,-,-,-,728,0,190,23,0,119,23,229,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,-,-,17,-,-,-,-,-
2018042008+0900,-,-,-,965,0,0,16,0,110,59,668,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,-,-,0,-,-,-,-,-
2018042009+0900,-,-,-,1016,0,94,0,0,126,24,658,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,-,-,2,-,-,-,-,-
2018042010+0900,-,-,-,1046,0,63,0,14,117,21,720,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,-,-,96,-,-,-,-,-
2018042011+0900,-,-,-,589,0,0,0,8,137,0,335,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,-,-,81,-,-,-,-,-
2018042012+0900,-,-,-,697,0,258,0,10,141,0,175,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,-,-,17,-,-,-,-,-
