計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・キッチン,ＩＨ・キッチン,台所照明冷蔵炊飯TV,洗濯機電子レンジ,未使用,キッチン・トースター,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,23008,0,0,1398,4469,5461,0,101,0,2187,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23008,-,-,-,-,-,-,-,-
20171202,-,-,-,24433,0,0,1367,4336,1523,0,147,0,1695,6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24433,-,-,-,-,-,-,-,-
20171203,-,-,-,28940,0,359,989,5773,9577,0,82,0,2265,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28940,-,-,-,-,-,-,-,-
20171204,-,-,-,23055,0,0,988,3097,5972,0,0,0,1075,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23055,-,-,-,-,-,-,-,-
20171205,-,-,-,22372,0,440,540,3682,7509,0,0,0,3241,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22372,-,-,-,-,-,-,-,-
20171206,-,-,-,33010,0,1,1580,3385,10703,0,158,0,1881,3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33010,-,-,-,-,-,-,-,-
20171207,-,-,-,22649,0,270,645,3187,8546,0,52,0,2671,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22649,-,-,-,-,-,-,-,-
20171208,-,-,-,44046,0,2453,695,3393,6797,1623,0,0,2365,8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44046,-,-,-,-,-,-,-,-
20171209,-,-,-,33434,0,0,385,4781,7972,0,0,0,4923,8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33434,-,-,-,-,-,-,-,-
20171210,-,-,-,13555,0,1621,1666,5354,10752,0,50,0,4521,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13555,-,-,-,-,-,-,-,-
20171211,-,-,-,9513,0,2968,735,3817,5248,0,0,0,2285,5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9513,-,-,-,-,-,-,-,-
20171212,-,-,-,13619,0,3609,799,4473,5768,0,45,0,6079,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13619,-,-,-,-,-,-,-,-
20171213,-,-,-,10575,0,2108,1410,3202,11373,0,79,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10575,-,-,-,-,-,-,-,-
20171214,-,-,-,9865,0,1017,963,3810,8053,0,121,0,2716,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9865,-,-,-,-,-,-,-,-
20171215,-,-,-,9729,0,249,1067,4330,8687,0,103,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9729,-,-,-,-,-,-,-,-
20171216,-,-,-,10276,0,682,688,4079,1852,0,0,0,3113,7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10276,-,-,-,-,-,-,-,-
20171217,-,-,-,8967,0,2898,487,3923,10142,0,0,0,1330,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8967,-,-,-,-,-,-,-,-
20171218,-,-,-,10922,0,140,1386,3612,8920,0,0,0,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10922,-,-,-,-,-,-,-,-
20171219,-,-,-,7554,0,168,553,3312,7389,0,56,0,2613,3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,-,-,-,-,-,-,-,-
20171220,-,-,-,11683,0,909,526,4107,7882,0,0,0,5025,8786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11683,-,-,-,-,-,-,-,-
20171221,-,-,-,10945,0,972,896,3826,8104,0,0,0,4208,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10945,-,-,-,-,-,-,-,-
20171222,-,-,-,10545,0,263,948,4198,8418,0,0,0,4043,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10545,-,-,-,-,-,-,-,-
20171223,-,-,-,11392,0,209,560,5339,3819,0,68,0,3788,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11392,-,-,-,-,-,-,-,-
20171224,-,-,-,10659,0,861,970,5800,9228,0,0,0,432,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10659,-,-,-,-,-,-,-,-
20171225,-,-,-,10942,0,3655,309,3794,1248,0,0,0,0,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10942,-,-,-,-,-,-,-,-
20171226,-,-,-,12469,0,4608,1002,6107,10265,0,86,0,0,12862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12469,-,-,-,-,-,-,-,-
20171227,-,-,-,15771,0,630,1363,7027,9346,0,0,0,0,6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15771,-,-,-,-,-,-,-,-
