計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,ＩＨ・キッチン,エコキュート,キッチン・冷蔵庫　電レ,テレビ,リビング・キッチン照明　,未使用,キッチン　炊飯器,洗濯機、トイレ照明　便座,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,8427,0,1245,0,2897,3355,1006,1341,0,408,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8427,-,-,-,-,-,-,-,-
20180402,-,-,-,7740,0,1245,0,1440,2910,686,1106,0,458,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740,-,-,-,-,-,-,-,-
20180403,-,-,-,8279,0,1182,0,2623,3188,325,2237,0,124,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8279,-,-,-,-,-,-,-,-
20180404,-,-,-,7387,0,1244,0,2416,3215,908,894,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7387,-,-,-,-,-,-,-,-
20180405,-,-,-,7633,0,1244,0,1469,3101,864,987,0,373,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7633,-,-,-,-,-,-,-,-
20180406,-,-,-,7922,0,1240,0,3084,3063,769,1255,0,452,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922,-,-,-,-,-,-,-,-
20180407,-,-,-,7410,0,1248,0,4443,2358,662,1277,0,497,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7410,-,-,-,-,-,-,-,-
20180408,-,-,-,8193,0,1250,0,3964,2804,717,1494,0,501,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8193,-,-,-,-,-,-,-,-
20180409,-,-,-,7214,0,1248,0,3146,2392,685,1104,0,466,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7214,-,-,-,-,-,-,-,-
20180410,-,-,-,6950,0,1245,0,3693,2582,396,959,0,403,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,-,-,-,-,-,-,-,-
20180411,-,-,-,9307,0,1242,0,2115,3221,626,2660,0,499,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9307,-,-,-,-,-,-,-,-
20180412,-,-,-,7325,0,1247,0,1844,2846,617,1112,0,141,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325,-,-,-,-,-,-,-,-
20180413,-,-,-,7504,0,1244,0,4463,3190,702,848,0,531,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7504,-,-,-,-,-,-,-,-
20180414,-,-,-,7591,0,1245,0,4785,3058,643,1157,0,146,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7591,-,-,-,-,-,-,-,-
20180415,-,-,-,7669,0,1248,0,968,2958,973,817,0,536,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7669,-,-,-,-,-,-,-,-
20180416,-,-,-,7564,0,1245,0,5238,3044,710,1171,0,148,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7564,-,-,-,-,-,-,-,-
20180417,-,-,-,7888,0,1247,0,949,2757,788,1269,0,447,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7888,-,-,-,-,-,-,-,-
20180418,-,-,-,7321,0,1244,0,4279,2680,802,1092,0,423,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7321,-,-,-,-,-,-,-,-
20180419,-,-,-,7184,0,1250,0,121,2663,570,904,0,481,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,-,-,-,-,-,-,-,-
20180420,-,-,-,7044,0,1246,0,2511,2961,288,966,0,529,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7044,-,-,-,-,-,-,-,-
20180421,-,-,-,7925,0,1242,0,1555,2934,939,1210,0,576,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7925,-,-,-,-,-,-,-,-
20180422,-,-,-,10684,0,1244,0,4004,3800,1956,1895,0,375,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10684,-,-,-,-,-,-,-,-
20180423,-,-,-,8094,0,1243,0,2428,3537,841,1018,0,482,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8094,-,-,-,-,-,-,-,-
20180424,-,-,-,8801,0,1240,0,2486,3215,1787,1033,0,546,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8801,-,-,-,-,-,-,-,-
20180425,-,-,-,7933,0,1246,0,2165,3017,1014,1308,0,146,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7933,-,-,-,-,-,-,-,-
20180426,-,-,-,7394,0,1248,0,1691,2737,832,926,0,510,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7394,-,-,-,-,-,-,-,-
20180427,-,-,-,7569,0,1246,0,2208,2864,682,1055,0,608,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569,-,-,-,-,-,-,-,-
20180428,-,-,-,7803,0,1243,0,3152,2961,1084,1043,0,144,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7803,-,-,-,-,-,-,-,-
20180429,-,-,-,8370,0,1242,0,2546,3022,947,1446,0,517,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,-,-,-,-,-,-,-,-
20180430,-,-,-,8047,0,1242,0,1354,3303,940,1061,0,507,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8047,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
