計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,ＩＨ・キッチン,エコキュート,キッチン・冷蔵庫　電レ,テレビ,リビング・キッチン照明　,未使用,キッチン　炊飯器,洗濯機、トイレ照明　便座,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,9207,0,2325,0,3683,2422,627,1016,0,583,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9207,-,-,-,-,-,-,-,-
20180302,-,-,-,8262,0,1246,0,4886,2645,827,1201,0,170,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8262,-,-,-,-,-,-,-,-
20180303,-,-,-,8829,0,1245,0,4205,2543,1268,1388,0,448,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8829,-,-,-,-,-,-,-,-
20180304,-,-,-,9432,0,1244,0,3035,3032,872,1346,0,454,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432,-,-,-,-,-,-,-,-
20180305,-,-,-,7846,0,1235,0,3741,2847,707,1174,0,451,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7846,-,-,-,-,-,-,-,-
20180306,-,-,-,7633,0,1850,0,4336,2311,502,1080,0,451,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7633,-,-,-,-,-,-,-,-
20180307,-,-,-,8634,0,2249,0,2481,2719,701,1122,0,485,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8634,-,-,-,-,-,-,-,-
20180308,-,-,-,9517,0,1855,0,2448,2250,1962,1495,0,544,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,-,-,-,-,-,-,-,-
20180309,-,-,-,9374,0,3508,0,2775,2314,479,1189,0,149,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9374,-,-,-,-,-,-,-,-
20180310,-,-,-,9857,0,3402,0,6116,2600,456,1007,0,482,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9857,-,-,-,-,-,-,-,-
20180311,-,-,-,9358,0,2945,0,9307,2583,601,1053,0,584,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9358,-,-,-,-,-,-,-,-
20180312,-,-,-,8411,0,2411,0,6270,2586,562,1238,0,151,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8411,-,-,-,-,-,-,-,-
20180313,-,-,-,8745,0,2902,0,3304,2477,583,1060,0,462,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8745,-,-,-,-,-,-,-,-
20180314,-,-,-,8932,0,1713,0,3158,2489,341,1647,0,484,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8932,-,-,-,-,-,-,-,-
20180315,-,-,-,12127,0,2803,0,7308,3450,1811,1887,0,263,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12127,-,-,-,-,-,-,-,-
20180316,-,-,-,9809,0,2622,0,7408,2948,1123,1221,0,277,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9809,-,-,-,-,-,-,-,-
20180317,-,-,-,7321,0,1263,0,4945,2444,491,929,0,596,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7321,-,-,-,-,-,-,-,-
20180318,-,-,-,8426,0,1267,0,1218,3189,1096,1215,0,180,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426,-,-,-,-,-,-,-,-
20180319,-,-,-,9413,0,2082,0,2295,2740,1403,1448,0,449,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9413,-,-,-,-,-,-,-,-
20180320,-,-,-,7206,0,1258,0,2595,2182,773,1292,0,443,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7206,-,-,-,-,-,-,-,-
20180321,-,-,-,10217,0,2456,0,2579,2806,1324,1317,0,485,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10217,-,-,-,-,-,-,-,-
20180322,-,-,-,13178,0,5613,0,2630,2758,1001,1513,0,514,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13178,-,-,-,-,-,-,-,-
20180323,-,-,-,9850,0,3079,0,3567,2283,760,912,0,472,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9850,-,-,-,-,-,-,-,-
20180324,-,-,-,8935,0,2528,0,4472,2474,571,1317,0,473,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8935,-,-,-,-,-,-,-,-
20180325,-,-,-,6977,0,1250,0,3043,2346,799,873,0,450,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6977,-,-,-,-,-,-,-,-
20180326,-,-,-,7279,0,1244,0,1859,2755,507,952,0,470,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,-,-,-,-,-,-,-,-
20180327,-,-,-,7941,0,1247,0,4842,3020,602,1011,0,413,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7941,-,-,-,-,-,-,-,-
20180328,-,-,-,7461,0,1246,0,1066,2628,604,992,0,428,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,-,-,-,-,-,-,-,-
20180329,-,-,-,7808,0,1247,0,6364,3099,811,936,0,452,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7808,-,-,-,-,-,-,-,-
20180330,-,-,-,7544,0,1241,0,1112,2970,609,1068,0,397,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7544,-,-,-,-,-,-,-,-
20180331,-,-,-,7418,0,1248,0,3599,2972,787,899,0,412,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418,-,-,-,-,-,-,-,-
