計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,ＩＨ・キッチン,エコキュート,キッチン・冷蔵庫　電レ,テレビ,リビング・キッチン照明　,未使用,キッチン　炊飯器,洗濯機、トイレ照明　便座,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,9854,0,3222,0,3882,2153,947,1223,0,635,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9854,-,-,-,-,-,-,-,-
20180202,-,-,-,9604,0,2893,0,12084,2399,635,1425,0,201,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9604,-,-,-,-,-,-,-,-
20180203,-,-,-,12525,0,4347,0,10850,2858,747,1333,0,622,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12525,-,-,-,-,-,-,-,-
20180204,-,-,-,11570,0,2922,0,7798,2351,1428,1506,0,506,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11570,-,-,-,-,-,-,-,-
20180205,-,-,-,9320,0,2351,0,9317,2256,518,1176,0,524,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320,-,-,-,-,-,-,-,-
20180206,-,-,-,10879,0,2128,0,9495,2433,431,1179,0,690,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10879,-,-,-,-,-,-,-,-
20180207,-,-,-,12908,0,4680,0,5762,2720,858,1335,0,357,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12908,-,-,-,-,-,-,-,-
20180208,-,-,-,8554,0,2097,0,6306,2573,554,1077,0,667,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8554,-,-,-,-,-,-,-,-
20180209,-,-,-,9431,0,2325,0,9285,1976,580,1371,0,545,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9431,-,-,-,-,-,-,-,-
20180210,-,-,-,23833,0,8165,0,9180,2965,1784,2951,0,548,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23833,-,-,-,-,-,-,-,-
20180211,-,-,-,12289,0,3855,0,8286,2557,1118,1256,0,326,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12289,-,-,-,-,-,-,-,-
20180212,-,-,-,15551,0,5513,0,13796,2646,801,1976,0,625,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15551,-,-,-,-,-,-,-,-
20180213,-,-,-,14901,0,2688,0,8368,2720,481,1332,0,188,6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14901,-,-,-,-,-,-,-,-
20180214,-,-,-,11943,0,3045,0,13232,2468,463,1415,0,518,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11943,-,-,-,-,-,-,-,-
20180215,-,-,-,9171,0,1264,0,10622,2773,549,1139,0,513,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9171,-,-,-,-,-,-,-,-
20180216,-,-,-,14789,0,6883,0,7574,2192,1125,2062,0,532,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14789,-,-,-,-,-,-,-,-
20180217,-,-,-,13827,0,4629,0,13247,3148,1543,1534,0,477,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13827,-,-,-,-,-,-,-,-
20180218,-,-,-,15746,0,6568,0,11776,3206,1627,1465,0,594,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15746,-,-,-,-,-,-,-,-
20180219,-,-,-,10095,0,1883,0,9819,3002,925,1346,0,179,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095,-,-,-,-,-,-,-,-
20180220,-,-,-,8804,0,1940,0,11839,2341,834,1304,0,496,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804,-,-,-,-,-,-,-,-
20180221,-,-,-,11214,0,3516,0,4828,2583,972,1817,0,509,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11214,-,-,-,-,-,-,-,-
20180222,-,-,-,9572,0,2240,0,10186,2325,394,1198,0,524,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9572,-,-,-,-,-,-,-,-
20180223,-,-,-,9326,0,2809,0,7628,2462,460,907,0,539,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,-,-,-,-,-,-,-,-
20180224,-,-,-,9317,0,2276,0,9750,2615,895,1168,0,596,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9317,-,-,-,-,-,-,-,-
20180225,-,-,-,13757,0,5898,0,3762,2534,1114,1367,0,183,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13757,-,-,-,-,-,-,-,-
20180226,-,-,-,7683,0,1261,0,6414,2371,557,1299,0,594,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7683,-,-,-,-,-,-,-,-
20180227,-,-,-,9359,0,2912,0,5806,3011,451,924,0,176,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9359,-,-,-,-,-,-,-,-
20180228,-,-,-,9080,0,2752,0,4371,2290,742,938,0,510,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
