計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,エアコン・リビング,ＩＨ・キッチン,エコキュート,キッチン・冷蔵庫　電レ,テレビ,リビング・キッチン照明　,未使用,キッチン　炊飯器,洗濯機、トイレ照明　便座,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,8182,0,1251,0,904,3143,757,1593,0,407,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8182,-,-,-,-,-,-,-,-
20180602,-,-,-,7967,0,1158,0,1968,3299,828,1238,0,398,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7967,-,-,-,-,-,-,-,-
20180603,-,-,-,8186,0,1207,0,1520,3540,1062,1035,0,442,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186,-,-,-,-,-,-,-,-
20180604,-,-,-,8899,0,1193,0,2086,3507,846,1958,0,438,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8899,-,-,-,-,-,-,-,-
20180605,-,-,-,8301,0,1253,0,1419,3177,982,1394,0,425,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8301,-,-,-,-,-,-,-,-
20180606,-,-,-,7605,0,1254,0,2186,3376,608,941,0,414,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7605,-,-,-,-,-,-,-,-
20180607,-,-,-,7576,0,1255,0,1007,3354,519,918,0,393,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7576,-,-,-,-,-,-,-,-
20180608,-,-,-,8133,0,1251,0,2536,3652,753,1122,0,427,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8133,-,-,-,-,-,-,-,-
20180609,-,-,-,7837,0,1178,0,424,3854,633,1019,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7837,-,-,-,-,-,-,-,-
20180610,-,-,-,8172,0,1260,0,1982,3584,989,1002,0,376,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172,-,-,-,-,-,-,-,-
