計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・レンジ 炊飯器,洗濯機 寝室エアコン他 ,キッチン・冷蔵庫 他,エアコン・リビング,エアコン・主寝室,和室・照明・電源,未使用,照明・電源・和室１,エアコン・和室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,7606,0,165,201,4830,0,0,324,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606,-,-,-,-,-,-,-,-
20180602,-,-,-,9173,0,197,188,5818,532,0,231,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9173,-,-,-,-,-,-,-,-
20180603,-,-,-,9552,0,219,272,6402,0,0,285,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9552,-,-,-,-,-,-,-,-
20180604,-,-,-,7271,0,227,133,4146,175,0,301,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7271,-,-,-,-,-,-,-,-
20180605,-,-,-,9430,0,218,169,6604,0,0,341,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9430,-,-,-,-,-,-,-,-
20180606,-,-,-,7153,0,203,250,4433,0,0,287,0,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7153,-,-,-,-,-,-,-,-
20180607,-,-,-,8871,0,204,166,5204,569,0,505,0,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8871,-,-,-,-,-,-,-,-
20180608,-,-,-,9167,0,240,154,5964,2,0,450,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9167,-,-,-,-,-,-,-,-
20180609,-,-,-,10030,0,207,271,6175,672,48,435,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030,-,-,-,-,-,-,-,-
20180610,-,-,-,10019,0,194,211,6161,368,182,550,0,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019,-,-,-,-,-,-,-,-
20180611,-,-,-,9548,0,198,197,5850,648,0,610,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9548,-,-,-,-,-,-,-,-
20180612,-,-,-,7239,0,196,211,4449,0,0,295,0,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7239,-,-,-,-,-,-,-,-
20180613,-,-,-,8650,0,210,178,5727,0,0,455,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8650,-,-,-,-,-,-,-,-
20180614,-,-,-,7765,0,218,239,4347,215,0,732,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7765,-,-,-,-,-,-,-,-
20180615,-,-,-,9269,0,185,97,6255,38,0,445,0,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9269,-,-,-,-,-,-,-,-
20180616,-,-,-,8870,0,53,360,5566,313,0,519,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8870,-,-,-,-,-,-,-,-
20180617,-,-,-,10996,0,218,242,6719,844,262,337,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10996,-,-,-,-,-,-,-,-
20180618,-,-,-,9741,0,209,168,6329,295,102,334,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9741,-,-,-,-,-,-,-,-
20180619,-,-,-,8037,0,160,274,4303,258,0,557,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037,-,-,-,-,-,-,-,-
20180620,-,-,-,10096,0,208,240,6994,273,0,251,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10096,-,-,-,-,-,-,-,-
20180621,-,-,-,9003,0,266,259,5395,274,0,637,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9003,-,-,-,-,-,-,-,-
20180622,-,-,-,8629,0,222,298,5178,309,185,322,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8629,-,-,-,-,-,-,-,-
20180623,-,-,-,10429,0,170,217,7264,84,0,413,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10429,-,-,-,-,-,-,-,-
20180624,-,-,-,8307,0,156,113,5518,0,0,305,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8307,-,-,-,-,-,-,-,-
20180625,-,-,-,9319,0,178,269,5774,351,0,394,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9319,-,-,-,-,-,-,-,-
20180626,-,-,-,10590,0,150,211,6047,314,412,591,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590,-,-,-,-,-,-,-,-
20180627,-,-,-,8814,0,181,193,4723,300,254,542,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8814,-,-,-,-,-,-,-,-
20180628,-,-,-,10234,0,122,310,5344,813,367,742,0,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10234,-,-,-,-,-,-,-,-
20180629,-,-,-,10182,0,181,254,6466,466,47,470,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10182,-,-,-,-,-,-,-,-
20180630,-,-,-,11103,0,138,234,7148,244,302,485,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11103,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
