計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチンエアコン,冷蔵庫　電子レンジ,洗濯機　和室照明,特定4,２階　照明,和室エアコン,未使用,リビングエアコン,２階寝室エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,6248,0,0,3560,772,0,5,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6248,-,-,-,-,-,-,-,-
20180502,-,-,-,6200,0,0,3293,597,0,7,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,-,-,-,-,-,-,-,-
20180503,-,-,-,6404,0,0,3312,613,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6404,-,-,-,-,-,-,-,-
20180504,-,-,-,5151,0,0,2803,1017,0,2,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151,-,-,-,-,-,-,-,-
20180505,-,-,-,6619,0,0,3949,760,0,1,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6619,-,-,-,-,-,-,-,-
20180506,-,-,-,6195,0,0,3563,840,0,5,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6195,-,-,-,-,-,-,-,-
20180507,-,-,-,5598,0,0,3231,606,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,-,-,-,-,-,-,-,-
20180508,-,-,-,6736,0,0,4192,797,0,5,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6736,-,-,-,-,-,-,-,-
20180509,-,-,-,5696,0,0,3583,667,0,0,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696,-,-,-,-,-,-,-,-
20180510,-,-,-,5856,0,0,3450,880,0,6,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856,-,-,-,-,-,-,-,-
20180511,-,-,-,5523,0,0,3261,681,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523,-,-,-,-,-,-,-,-
20180512,-,-,-,1077,0,0,702,255,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,-,-,-,-,-,-,-,-
20180513,-,-,-,5507,0,0,2526,610,0,8,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507,-,-,-,-,-,-,-,-
20180514,-,-,-,6058,0,0,3474,869,0,7,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058,-,-,-,-,-,-,-,-
20180515,-,-,-,5510,0,0,3573,724,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5510,-,-,-,-,-,-,-,-
20180516,-,-,-,6227,0,0,3698,855,0,64,0,0,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227,-,-,-,-,-,-,-,-
20180517,-,-,-,5531,0,0,3530,521,0,1,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531,-,-,-,-,-,-,-,-
20180518,-,-,-,5470,0,0,3668,292,0,9,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5470,-,-,-,-,-,-,-,-
20180519,-,-,-,4939,0,0,2854,545,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4939,-,-,-,-,-,-,-,-
20180520,-,-,-,5214,0,0,2991,596,0,0,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214,-,-,-,-,-,-,-,-
20180521,-,-,-,5659,0,0,3449,666,0,6,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5659,-,-,-,-,-,-,-,-
20180522,-,-,-,5471,0,0,3401,466,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,-,-,-,-,-,-,-,-
