計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,和室テレビコンセント,洗濯機 冷蔵庫 照明,キッチン・電子レンジ,エアコン・和室１,エアコン・和室１,エアコン・洋室,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,12268,0,3733,3287,435,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12268,-,-,-,-,-,-,-,-
20180302,-,-,-,12554,0,3364,3052,322,0,5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12554,-,-,-,-,-,-,-,-
20180303,-,-,-,17670,0,7730,4005,67,0,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17670,-,-,-,-,-,-,-,-
20180304,-,-,-,17336,0,7668,4609,320,0,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17336,-,-,-,-,-,-,-,-
20180305,-,-,-,11671,0,3814,3461,543,0,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11671,-,-,-,-,-,-,-,-
20180306,-,-,-,10289,0,3479,3193,100,0,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10289,-,-,-,-,-,-,-,-
20180307,-,-,-,14164,0,4917,3147,476,0,5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14164,-,-,-,-,-,-,-,-
20180308,-,-,-,15035,0,5080,3407,440,0,5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15035,-,-,-,-,-,-,-,-
20180309,-,-,-,21340,0,7340,3627,243,0,9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21340,-,-,-,-,-,-,-,-
20180310,-,-,-,20212,0,7616,3457,78,0,8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20212,-,-,-,-,-,-,-,-
20180311,-,-,-,21210,0,8658,4508,539,0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21210,-,-,-,-,-,-,-,-
20180312,-,-,-,13806,0,4315,3394,409,0,5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13806,-,-,-,-,-,-,-,-
20180313,-,-,-,12333,0,4112,3883,473,0,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12333,-,-,-,-,-,-,-,-
20180314,-,-,-,10405,0,3701,3544,196,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10405,-,-,-,-,-,-,-,-
20180315,-,-,-,9413,0,3464,3625,455,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9413,-,-,-,-,-,-,-,-
20180316,-,-,-,13114,0,4146,3798,437,0,4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13114,-,-,-,-,-,-,-,-
20180317,-,-,-,19832,0,7087,4249,247,0,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19832,-,-,-,-,-,-,-,-
20180318,-,-,-,21202,0,10137,4619,342,0,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21202,-,-,-,-,-,-,-,-
20180319,-,-,-,11297,0,5205,3372,234,0,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11297,-,-,-,-,-,-,-,-
20180320,-,-,-,13495,0,4756,3224,137,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13495,-,-,-,-,-,-,-,-
20180321,-,-,-,25083,0,9466,4890,476,0,10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25083,-,-,-,-,-,-,-,-
20180322,-,-,-,11480,0,3001,3127,304,0,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11480,-,-,-,-,-,-,-,-
20180323,-,-,-,12135,0,4641,2644,118,0,4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12135,-,-,-,-,-,-,-,-
20180324,-,-,-,22392,0,9864,4431,113,0,7831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22392,-,-,-,-,-,-,-,-
20180325,-,-,-,15595,0,7255,3663,86,0,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15595,-,-,-,-,-,-,-,-
20180326,-,-,-,10180,0,3522,3399,566,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10180,-,-,-,-,-,-,-,-
20180327,-,-,-,9109,0,3394,3279,362,0,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9109,-,-,-,-,-,-,-,-
20180328,-,-,-,8431,0,2985,3354,338,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8431,-,-,-,-,-,-,-,-
20180329,-,-,-,12107,0,6017,3996,190,0,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12107,-,-,-,-,-,-,-,-
20180330,-,-,-,10653,0,5106,3591,415,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10653,-,-,-,-,-,-,-,-
20180331,-,-,-,10850,0,5539,3678,82,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10850,-,-,-,-,-,-,-,-
