計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,和室テレビコンセント,洗濯機 冷蔵庫 照明,キッチン・電子レンジ,エアコン・和室１,エアコン・和室１,エアコン・洋室,未使用,未使用,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,23740,0,7643,3994,0,0,11951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23740,-,-,-,-,-,-,-,-
20180102,-,-,-,25960,0,7658,4191,216,0,13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25960,-,-,-,-,-,-,-,-
20180103,-,-,-,24673,0,7574,3874,484,0,12524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24673,-,-,-,-,-,-,-,-
20180104,-,-,-,14835,0,3438,3169,289,0,7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14835,-,-,-,-,-,-,-,-
20180105,-,-,-,13167,0,3245,2891,299,0,6673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13167,-,-,-,-,-,-,-,-
20180106,-,-,-,26559,0,8409,4481,116,0,13479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26559,-,-,-,-,-,-,-,-
20180107,-,-,-,20014,0,5901,3948,514,0,9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20014,-,-,-,-,-,-,-,-
20180108,-,-,-,23414,0,8290,4373,484,0,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23414,-,-,-,-,-,-,-,-
20180109,-,-,-,12423,0,2923,3056,228,0,6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423,-,-,-,-,-,-,-,-
20180110,-,-,-,14187,0,3441,3078,410,0,7222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14187,-,-,-,-,-,-,-,-
20180111,-,-,-,14307,0,3390,3108,472,0,7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14307,-,-,-,-,-,-,-,-
20180112,-,-,-,13288,0,3076,2685,191,0,7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13288,-,-,-,-,-,-,-,-
20180113,-,-,-,28129,0,9167,3620,98,0,15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28129,-,-,-,-,-,-,-,-
20180114,-,-,-,28172,0,7762,4206,365,0,15628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28172,-,-,-,-,-,-,-,-
20180115,-,-,-,14211,0,3530,2943,377,0,7244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211,-,-,-,-,-,-,-,-
20180116,-,-,-,12138,0,3064,2905,373,0,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12138,-,-,-,-,-,-,-,-
20180117,-,-,-,13312,0,3646,3242,215,0,5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13312,-,-,-,-,-,-,-,-
20180118,-,-,-,12611,0,3101,3400,402,0,5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12611,-,-,-,-,-,-,-,-
20180119,-,-,-,18627,0,5187,3727,399,0,9222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18627,-,-,-,-,-,-,-,-
20180120,-,-,-,18364,0,4472,4013,112,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18364,-,-,-,-,-,-,-,-
20180121,-,-,-,19686,0,5153,3564,381,0,10343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19686,-,-,-,-,-,-,-,-
20180122,-,-,-,13405,0,3611,3138,388,0,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13405,-,-,-,-,-,-,-,-
20180123,-,-,-,15100,0,4042,3231,409,0,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,-,-,-,-,-,-,-,-
20180124,-,-,-,16445,0,3650,3378,267,0,8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16445,-,-,-,-,-,-,-,-
20180125,-,-,-,13737,0,3108,2775,346,0,7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13737,-,-,-,-,-,-,-,-
20180126,-,-,-,13080,0,3108,2686,483,0,6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080,-,-,-,-,-,-,-,-
20180127,-,-,-,26727,0,8002,3588,151,0,14589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26727,-,-,-,-,-,-,-,-
20180128,-,-,-,30665,0,9396,4291,465,0,16258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30665,-,-,-,-,-,-,-,-
20180129,-,-,-,14314,0,4804,2974,417,0,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14314,-,-,-,-,-,-,-,-
20180130,-,-,-,14369,0,3414,2969,315,0,7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14369,-,-,-,-,-,-,-,-
