計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・食器洗乾燥機・,ＩＨ・キッチン,エアコン・リビング,冷蔵庫・キッチン,洗濯機・洗面,冷蔵庫・納戸,未使用,洋室１・テレビ,和室寝室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,12583,0,2861,397,0,3093,0,3,0,686,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12583,-,-,-,-,-,-,-,-
20180502,-,-,-,11954,0,2664,108,0,3012,77,0,0,678,3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11954,-,-,-,-,-,-,-,-
20180503,-,-,-,12347,0,2339,332,0,2871,69,0,0,681,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12347,-,-,-,-,-,-,-,-
20180504,-,-,-,11912,0,2476,284,0,2362,77,0,0,721,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11912,-,-,-,-,-,-,-,-
20180505,-,-,-,12475,0,3518,93,0,2462,0,0,0,696,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12475,-,-,-,-,-,-,-,-
20180506,-,-,-,11338,0,2075,0,0,2877,0,0,0,688,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11338,-,-,-,-,-,-,-,-
20180507,-,-,-,12258,0,2356,194,0,3403,78,0,0,697,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12258,-,-,-,-,-,-,-,-
20180508,-,-,-,11659,0,2308,133,0,2642,90,0,0,686,3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11659,-,-,-,-,-,-,-,-
20180509,-,-,-,11875,0,2518,220,0,2676,0,0,0,684,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11875,-,-,-,-,-,-,-,-
20180510,-,-,-,11126,0,2113,300,0,2270,0,0,0,686,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11126,-,-,-,-,-,-,-,-
20180511,-,-,-,12889,0,2422,717,0,3216,0,35,0,829,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12889,-,-,-,-,-,-,-,-
20180512,-,-,-,13741,0,2247,1489,0,3184,87,0,0,669,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13741,-,-,-,-,-,-,-,-
20180513,-,-,-,13212,0,2300,930,0,3398,0,0,0,678,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13212,-,-,-,-,-,-,-,-
20180514,-,-,-,13132,0,2488,736,0,3142,0,11,0,730,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13132,-,-,-,-,-,-,-,-
20180515,-,-,-,12904,0,2542,271,0,3513,92,0,0,716,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12904,-,-,-,-,-,-,-,-
20180516,-,-,-,12483,0,2581,387,0,3188,0,0,0,695,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12483,-,-,-,-,-,-,-,-
20180517,-,-,-,13061,0,2589,383,0,3865,0,0,0,684,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13061,-,-,-,-,-,-,-,-
20180518,-,-,-,13347,0,2849,0,0,3862,90,0,0,688,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13347,-,-,-,-,-,-,-,-
20180519,-,-,-,14299,0,2287,0,0,5688,68,0,0,679,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14299,-,-,-,-,-,-,-,-
20180520,-,-,-,14113,0,2625,49,0,5035,0,0,0,683,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14113,-,-,-,-,-,-,-,-
