計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,キッチン・食器洗乾燥機・,ＩＨ・キッチン,エアコン・リビング,冷蔵庫・キッチン,洗濯機・洗面,冷蔵庫・納戸,未使用,洋室１・テレビ,和室寝室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,14016,0,2631,364,0,4852,0,0,0,703,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016,-,-,-,-,-,-,-,-
20180602,-,-,-,12720,0,2910,0,0,3616,90,0,0,672,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12720,-,-,-,-,-,-,-,-
20180603,-,-,-,13102,0,2622,98,0,3504,139,382,0,679,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13102,-,-,-,-,-,-,-,-
20180604,-,-,-,13603,0,2968,142,0,3655,137,634,0,670,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603,-,-,-,-,-,-,-,-
20180605,-,-,-,14654,0,2798,1292,0,3676,0,668,0,676,3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14654,-,-,-,-,-,-,-,-
20180606,-,-,-,15723,0,3123,577,0,5036,150,659,0,679,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15723,-,-,-,-,-,-,-,-
20180607,-,-,-,13975,0,3034,185,0,3954,0,635,0,686,3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13975,-,-,-,-,-,-,-,-
20180608,-,-,-,15515,0,2941,0,0,5668,0,617,0,692,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15515,-,-,-,-,-,-,-,-
20180609,-,-,-,14423,0,2848,316,0,3992,135,615,0,691,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14423,-,-,-,-,-,-,-,-
20180610,-,-,-,13577,0,2544,271,0,3890,0,618,0,674,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13577,-,-,-,-,-,-,-,-
