計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,洗濯機・洗面,居間　エアコン,冷蔵庫2,2階リビング照明,母　・テレビ照明,冷蔵庫1,未使用,2階洋室仕事　エアコン,2階洋室服用　エアコン,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,15286,0,2122,1665,4,0,1188,1235,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15286,-,-,-,-,-,-,-,-
20180602,-,-,-,15927,0,1971,975,3,0,1014,1272,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927,-,-,-,-,-,-,-,-
20180603,-,-,-,14619,0,2052,1378,12,0,1110,961,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14619,-,-,-,-,-,-,-,-
20180604,-,-,-,17752,0,2233,1834,1,0,1135,1364,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17752,-,-,-,-,-,-,-,-
20180605,-,-,-,23089,0,2020,2646,0,0,1785,2034,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23089,-,-,-,-,-,-,-,-
20180606,-,-,-,22101,0,2169,1977,1,0,1689,1678,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22101,-,-,-,-,-,-,-,-
20180607,-,-,-,26113,0,2161,2228,5,0,1309,1816,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26113,-,-,-,-,-,-,-,-
20180608,-,-,-,21816,0,2187,2715,0,0,1119,956,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21816,-,-,-,-,-,-,-,-
20180609,-,-,-,27183,0,2039,2824,0,0,1314,1126,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,-,-,-,-,-,-,-,-
20180610,-,-,-,25478,0,2042,3890,8,0,1746,1415,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25478,-,-,-,-,-,-,-,-
20180611,-,-,-,23608,0,2203,3004,2,0,1379,1684,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23608,-,-,-,-,-,-,-,-
20180612,-,-,-,16869,0,2163,2241,0,0,1261,1830,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16869,-,-,-,-,-,-,-,-
20180613,-,-,-,16139,0,2113,2186,1,0,1115,1227,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16139,-,-,-,-,-,-,-,-
20180614,-,-,-,17526,0,2035,1785,22,0,1621,1436,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17526,-,-,-,-,-,-,-,-
20180615,-,-,-,16438,0,2131,2893,0,0,1119,1326,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16438,-,-,-,-,-,-,-,-
20180616,-,-,-,22071,0,2108,3221,4,0,1275,1056,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22071,-,-,-,-,-,-,-,-
20180617,-,-,-,22829,0,1982,3202,4,873,1647,1249,0,27,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22829,-,-,-,-,-,-,-,-
20180618,-,-,-,22285,0,2160,1942,2,0,1222,1221,0,19,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22285,-,-,-,-,-,-,-,-
20180619,-,-,-,19945,0,2074,2329,3,0,1522,1564,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19945,-,-,-,-,-,-,-,-
20180620,-,-,-,22862,0,2021,1992,3,0,1369,1636,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22862,-,-,-,-,-,-,-,-
20180621,-,-,-,14415,0,2206,3053,1,0,933,1370,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14415,-,-,-,-,-,-,-,-
20180622,-,-,-,18546,0,2209,2699,0,0,1300,1470,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18546,-,-,-,-,-,-,-,-
20180623,-,-,-,20998,0,2082,2906,0,0,1144,1185,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20998,-,-,-,-,-,-,-,-
20180624,-,-,-,22378,0,2242,4003,25,0,1252,1347,0,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22378,-,-,-,-,-,-,-,-
