計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングAC,仏間AC・200V,未使用,未使用,冷蔵洗濯・リビング照明コ,2Fエアコン,未使用,専用回路・電話機・ONU,未使用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,36782,0,19467,0,0,0,16686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36782,-,-,-,-,-,-,-,-
20180202,-,-,-,36427,0,19861,0,0,0,15844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36427,-,-,-,-,-,-,-,-
20180203,-,-,-,29622,0,12972,0,0,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29622,-,-,-,-,-,-,-,-
20180204,-,-,-,32341,0,15461,0,0,0,16191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32341,-,-,-,-,-,-,-,-
20180205,-,-,-,23676,0,9530,0,0,0,13508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23676,-,-,-,-,-,-,-,-
20180206,-,-,-,26689,0,9316,0,0,0,16731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26689,-,-,-,-,-,-,-,-
20180207,-,-,-,23319,0,6189,0,0,0,16499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23319,-,-,-,-,-,-,-,-
20180208,-,-,-,24823,0,8735,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24823,-,-,-,-,-,-,-,-
20180209,-,-,-,28259,0,11757,0,0,0,15849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28259,-,-,-,-,-,-,-,-
20180210,-,-,-,32446,0,15721,0,0,0,16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32446,-,-,-,-,-,-,-,-
20180211,-,-,-,24866,0,10870,0,0,0,13393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24866,-,-,-,-,-,-,-,-
20180212,-,-,-,38209,0,20842,0,0,0,16669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38209,-,-,-,-,-,-,-,-
20180213,-,-,-,26979,0,10530,0,0,0,15799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26979,-,-,-,-,-,-,-,-
20180214,-,-,-,25807,0,11348,0,0,0,13798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25807,-,-,-,-,-,-,-,-
20180215,-,-,-,26599,0,11066,0,0,0,14913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26599,-,-,-,-,-,-,-,-
20180216,-,-,-,35329,0,16221,0,0,0,18421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35329,-,-,-,-,-,-,-,-
20180217,-,-,-,26793,0,10164,0,0,0,15992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26793,-,-,-,-,-,-,-,-
20180218,-,-,-,33340,0,16327,1213,0,0,15148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33340,-,-,-,-,-,-,-,-
20180219,-,-,-,31272,0,15450,0,0,0,15153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31272,-,-,-,-,-,-,-,-
20180220,-,-,-,26492,0,12054,0,0,0,13781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26492,-,-,-,-,-,-,-,-
20180221,-,-,-,20710,0,8132,0,0,0,12016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20710,-,-,-,-,-,-,-,-
