計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,寝室エアコン,冷蔵庫,LDK,洗濯機,洋室・浴室,未使用,洋室・玄関・洗面所,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,8585,0,3722,0,1684,1998,148,672,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8585,-,-,-,-,-,-,-,-
20171202,-,-,-,8908,0,4265,0,1654,1206,101,861,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8908,-,-,-,-,-,-,-,-
20171203,-,-,-,6154,0,1884,0,1310,1524,73,586,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,-,-,-,-,-,-,-,-
20171204,-,-,-,5841,0,3221,0,1068,547,61,659,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5841,-,-,-,-,-,-,-,-
20171205,-,-,-,9172,0,5126,0,1412,1288,96,743,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9172,-,-,-,-,-,-,-,-
20171206,-,-,-,10246,0,5719,0,1312,1464,157,791,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10246,-,-,-,-,-,-,-,-
20171207,-,-,-,9151,0,4580,0,1329,1829,86,747,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9151,-,-,-,-,-,-,-,-
20171208,-,-,-,4769,0,2074,0,1071,694,18,705,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4769,-,-,-,-,-,-,-,-
20171209,-,-,-,7481,0,3663,0,1165,1353,106,844,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7481,-,-,-,-,-,-,-,-
20171210,-,-,-,8487,0,4126,0,1820,1522,56,671,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8487,-,-,-,-,-,-,-,-
20171211,-,-,-,10561,0,5650,0,1906,1801,96,640,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10561,-,-,-,-,-,-,-,-
20171212,-,-,-,11191,0,6150,0,1508,2051,72,843,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11191,-,-,-,-,-,-,-,-
20171213,-,-,-,10670,0,5763,0,1444,1854,137,931,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10670,-,-,-,-,-,-,-,-
20171214,-,-,-,8914,0,3640,0,1766,2050,84,729,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8914,-,-,-,-,-,-,-,-
20171215,-,-,-,7061,0,1890,0,1864,2076,93,665,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061,-,-,-,-,-,-,-,-
20171216,-,-,-,6549,0,2948,0,1352,1311,70,704,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6549,-,-,-,-,-,-,-,-
20171217,-,-,-,10142,0,4735,0,1738,1933,122,960,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10142,-,-,-,-,-,-,-,-
20171218,-,-,-,9333,0,5035,0,1636,1396,98,816,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333,-,-,-,-,-,-,-,-
20171219,-,-,-,7826,0,3103,0,1768,1747,67,690,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7826,-,-,-,-,-,-,-,-
20171220,-,-,-,8374,0,4322,0,1539,1361,59,845,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8374,-,-,-,-,-,-,-,-
20171221,-,-,-,10569,0,4678,0,1890,2139,180,991,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10569,-,-,-,-,-,-,-,-
20171222,-,-,-,9532,0,4718,0,1219,2084,37,763,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9532,-,-,-,-,-,-,-,-
20171223,-,-,-,6288,0,2388,0,1199,1282,26,684,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288,-,-,-,-,-,-,-,-
20171224,-,-,-,4651,0,1390,0,949,882,59,725,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651,-,-,-,-,-,-,-,-
20171225,-,-,-,7221,0,3375,0,1482,1491,43,629,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7221,-,-,-,-,-,-,-,-
20171226,-,-,-,8650,0,3033,0,1733,2426,95,761,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8650,-,-,-,-,-,-,-,-
20171227,-,-,-,8384,0,3576,0,1572,1844,102,824,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8384,-,-,-,-,-,-,-,-
20171228,-,-,-,10485,0,5623,0,1526,1644,78,995,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10485,-,-,-,-,-,-,-,-
20171229,-,-,-,7851,0,2973,0,1515,2296,101,705,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7851,-,-,-,-,-,-,-,-
20171230,-,-,-,7104,0,2913,0,1435,1615,145,693,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7104,-,-,-,-,-,-,-,-
20171231,-,-,-,5038,0,1487,0,969,1271,15,573,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5038,-,-,-,-,-,-,-,-
