計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,2Fエアコン,ＩＨ・キッチン,照明・冷蔵庫・洗濯機,リビング・エアコン,食器洗乾燥機・リビング,電子レンジ・リビング,未使用,浴室乾燥機,エアコン・主寝室,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,35961,0,0,1936,18671,11693,0,1027,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35961,-,-,-,-,-,-,-,-
20180102,-,-,-,19332,0,0,57,11555,5409,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19332,-,-,-,-,-,-,-,-
20180103,-,-,-,34757,0,176,713,17748,6952,0,606,0,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34757,-,-,-,-,-,-,-,-
20180104,-,-,-,28838,0,0,2397,20664,2687,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28838,-,-,-,-,-,-,-,-
20180105,-,-,-,27074,0,0,1923,17904,4821,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27074,-,-,-,-,-,-,-,-
20180106,-,-,-,19420,0,0,381,14522,955,0,295,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19420,-,-,-,-,-,-,-,-
20180107,-,-,-,32278,0,0,969,18106,10314,0,449,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32278,-,-,-,-,-,-,-,-
20180108,-,-,-,31425,0,0,1194,22225,3262,0,632,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31425,-,-,-,-,-,-,-,-
20180109,-,-,-,40926,0,0,676,23217,12689,0,570,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40926,-,-,-,-,-,-,-,-
20180110,-,-,-,32258,0,997,844,17723,9602,0,412,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32258,-,-,-,-,-,-,-,-
20180111,-,-,-,18625,0,0,437,11451,4304,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18625,-,-,-,-,-,-,-,-
20180112,-,-,-,23445,0,0,981,15280,4613,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23445,-,-,-,-,-,-,-,-
20180113,-,-,-,23821,0,0,564,15300,4592,0,637,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23821,-,-,-,-,-,-,-,-
20180114,-,-,-,28529,0,0,614,15839,10443,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28529,-,-,-,-,-,-,-,-
20180115,-,-,-,18275,0,0,0,10852,5996,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18275,-,-,-,-,-,-,-,-
