計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,寝室エアコン,冷蔵庫,LDK,洗濯機,洋室・浴室,未使用,洋室・玄関・洗面所,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180101,-,-,-,2368,0,0,0,490,283,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,-,-,-,-,-,-,-,-
20180102,-,-,-,2454,0,0,0,509,522,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,-,-,-,-,-,-,-,-
20180103,-,-,-,4571,0,1901,0,541,779,61,784,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571,-,-,-,-,-,-,-,-
20180104,-,-,-,9495,0,3895,0,1675,2248,124,817,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495,-,-,-,-,-,-,-,-
20180105,-,-,-,9326,0,3482,0,1794,2790,60,671,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9326,-,-,-,-,-,-,-,-
20180106,-,-,-,6397,0,1600,0,1413,2130,94,662,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6397,-,-,-,-,-,-,-,-
20180107,-,-,-,8149,0,4242,0,1342,1689,74,776,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8149,-,-,-,-,-,-,-,-
20180108,-,-,-,6333,0,2095,0,1202,1909,96,617,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6333,-,-,-,-,-,-,-,-
20180109,-,-,-,8694,0,4456,0,1686,1467,104,716,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8694,-,-,-,-,-,-,-,-
20180110,-,-,-,9835,0,4838,0,1540,2143,65,833,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835,-,-,-,-,-,-,-,-
20180111,-,-,-,10834,0,5687,0,1324,2251,62,1117,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10834,-,-,-,-,-,-,-,-
20180112,-,-,-,11527,0,5957,0,1642,1999,67,1290,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11527,-,-,-,-,-,-,-,-
20180113,-,-,-,11148,0,6411,0,1136,1252,99,1500,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11148,-,-,-,-,-,-,-,-
20180114,-,-,-,9781,0,4714,0,1570,2220,115,916,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9781,-,-,-,-,-,-,-,-
20180115,-,-,-,10214,0,4962,0,1838,1881,65,894,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214,-,-,-,-,-,-,-,-
20180116,-,-,-,7156,0,2025,729,1528,1506,103,748,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7156,-,-,-,-,-,-,-,-
20180117,-,-,-,6694,0,1371,252,1473,2682,56,582,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6694,-,-,-,-,-,-,-,-
20180118,-,-,-,7462,0,2570,0,1726,1804,58,679,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7462,-,-,-,-,-,-,-,-
20180119,-,-,-,4557,0,1755,0,1412,637,0,586,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,-,-,-,-,-,-,-,-
20180120,-,-,-,6204,0,1763,1475,903,1331,97,796,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204,-,-,-,-,-,-,-,-
20180121,-,-,-,8142,0,2903,536,1554,2024,68,763,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8142,-,-,-,-,-,-,-,-
20180122,-,-,-,9117,0,3568,0,1908,2427,70,762,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9117,-,-,-,-,-,-,-,-
20180123,-,-,-,9025,0,4090,0,1539,1939,111,808,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025,-,-,-,-,-,-,-,-
20180124,-,-,-,13050,0,7064,54,1581,2359,134,1266,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13050,-,-,-,-,-,-,-,-
20180125,-,-,-,12066,0,7188,0,1340,1743,83,1118,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12066,-,-,-,-,-,-,-,-
20180126,-,-,-,12524,0,6852,0,1786,1859,132,1246,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12524,-,-,-,-,-,-,-,-
20180127,-,-,-,10804,0,5686,0,1484,1798,106,1086,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10804,-,-,-,-,-,-,-,-
20180128,-,-,-,7812,0,4948,0,1026,781,54,795,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812,-,-,-,-,-,-,-,-
20180129,-,-,-,11698,0,6721,0,1873,1504,109,899,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11698,-,-,-,-,-,-,-,-
20180130,-,-,-,11941,0,7911,0,1347,1080,70,1009,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941,-,-,-,-,-,-,-,-
