計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,リビングエアコン,寝室エアコン,冷蔵庫,LDK,洗濯機,洋室・浴室,未使用,洋室・玄関・洗面所,電子レンジ,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,5017,0,0,0,2288,1803,97,578,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5017,-,-,-,-,-,-,-,-
20180502,-,-,-,4985,0,0,0,2112,1895,40,530,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4985,-,-,-,-,-,-,-,-
20180503,-,-,-,4860,0,0,0,1970,1671,123,592,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,-,-,-,-,-,-,-,-
20180504,-,-,-,2879,0,0,0,1284,1088,14,632,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2879,-,-,-,-,-,-,-,-
20180505,-,-,-,1981,0,0,0,959,592,29,499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,-,-,-,-,-,-,-,-
20180506,-,-,-,3136,0,0,0,1281,1185,88,597,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,-,-,-,-,-,-,-,-
20180507,-,-,-,4433,0,0,0,2064,1474,100,592,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4433,-,-,-,-,-,-,-,-
20180508,-,-,-,3626,0,0,0,1733,1266,70,546,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,-,-,-,-,-,-,-,-
20180509,-,-,-,4594,0,0,0,1686,1971,114,655,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594,-,-,-,-,-,-,-,-
20180510,-,-,-,4307,0,0,0,1646,1796,133,581,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307,-,-,-,-,-,-,-,-
20180511,-,-,-,4429,0,0,0,1455,1968,76,637,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4429,-,-,-,-,-,-,-,-
20180512,-,-,-,4884,0,0,0,1829,2065,102,686,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,-,-,-,-,-,-,-,-
20180513,-,-,-,4903,0,0,0,2281,1867,53,553,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4903,-,-,-,-,-,-,-,-
20180514,-,-,-,4155,0,0,0,1880,1482,132,604,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,-,-,-,-,-,-,-,-
20180515,-,-,-,4250,0,0,0,2258,1143,114,600,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,-,-,-,-,-,-,-,-
20180516,-,-,-,4856,0,0,0,1957,2028,70,588,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4856,-,-,-,-,-,-,-,-
20180517,-,-,-,5272,0,0,0,2594,1765,71,590,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5272,-,-,-,-,-,-,-,-
20180518,-,-,-,4640,0,0,0,2208,1486,99,612,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4640,-,-,-,-,-,-,-,-
20180519,-,-,-,4139,0,0,0,1904,1452,76,574,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139,-,-,-,-,-,-,-,-
20180520,-,-,-,3896,0,0,0,1847,1234,128,596,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896,-,-,-,-,-,-,-,-
