計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ,和室クーラー,2階クーラー,洋室クーラー,2階電灯コンセント,キッチン冷蔵庫,未使用,洋室照明,電子レンジ予備用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180601,-,-,-,8612,0,191,0,0,0,276,2533,0,3071,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8612,-,-,-,-,-,-,-,-
20180602,-,-,-,7038,0,267,0,0,0,185,1882,0,2403,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7038,-,-,-,-,-,-,-,-
20180603,-,-,-,6713,0,129,0,0,0,81,2113,0,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,-,-,-,-,-,-,-,-
20180604,-,-,-,7902,0,254,0,0,0,118,2875,0,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7902,-,-,-,-,-,-,-,-
20180605,-,-,-,7524,0,126,0,0,0,154,2445,0,2307,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7524,-,-,-,-,-,-,-,-
20180606,-,-,-,6183,0,0,0,0,0,170,2164,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6183,-,-,-,-,-,-,-,-
20180607,-,-,-,6463,0,175,0,0,0,134,2084,0,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6463,-,-,-,-,-,-,-,-
20180608,-,-,-,7209,0,273,0,0,0,140,2564,0,2500,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209,-,-,-,-,-,-,-,-
20180609,-,-,-,8639,0,244,31,0,0,409,3079,0,2832,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,-,-,-,-,-,-,-,-
20180610,-,-,-,9119,0,248,0,0,1389,250,2870,0,2292,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9119,-,-,-,-,-,-,-,-
