計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,電子レンジ,和室クーラー,2階クーラー,洋室クーラー,2階電灯コンセント,キッチン冷蔵庫,未使用,洋室照明,電子レンジ予備用,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180301,-,-,-,9789,0,212,0,0,0,52,1542,0,5812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,-,-,-,-,-,-,-,-
20180302,-,-,-,10433,0,498,0,0,0,191,1852,0,5640,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433,-,-,-,-,-,-,-,-
20180303,-,-,-,14927,0,817,1381,0,0,32,2923,0,7515,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14927,-,-,-,-,-,-,-,-
20180304,-,-,-,15841,0,750,0,0,0,109,3202,0,9549,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15841,-,-,-,-,-,-,-,-
20180305,-,-,-,9596,0,522,0,0,0,67,2370,0,4489,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9596,-,-,-,-,-,-,-,-
20180306,-,-,-,8024,0,392,0,0,0,254,1868,0,3124,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8024,-,-,-,-,-,-,-,-
20180307,-,-,-,11674,0,437,0,0,0,18,2317,0,6683,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11674,-,-,-,-,-,-,-,-
20180308,-,-,-,9958,0,429,0,0,0,87,1728,0,5680,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9958,-,-,-,-,-,-,-,-
20180309,-,-,-,9508,0,525,0,0,0,96,1907,0,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9508,-,-,-,-,-,-,-,-
20180310,-,-,-,7704,0,282,0,0,0,43,1598,0,3651,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7704,-,-,-,-,-,-,-,-
20180311,-,-,-,8344,0,296,0,0,0,12,1558,0,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344,-,-,-,-,-,-,-,-
20180312,-,-,-,9633,0,298,0,0,0,185,2017,0,5044,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9633,-,-,-,-,-,-,-,-
20180313,-,-,-,8344,0,506,0,0,0,592,2074,0,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344,-,-,-,-,-,-,-,-
20180314,-,-,-,7832,0,505,0,0,0,550,2500,0,1632,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7832,-,-,-,-,-,-,-,-
20180315,-,-,-,7772,0,320,0,0,0,63,1749,0,3371,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7772,-,-,-,-,-,-,-,-
20180316,-,-,-,7733,0,287,0,0,0,12,1554,0,3667,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7733,-,-,-,-,-,-,-,-
20180317,-,-,-,7585,0,447,0,0,0,0,1522,0,3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585,-,-,-,-,-,-,-,-
20180318,-,-,-,9383,0,191,0,0,0,39,1548,0,5469,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9383,-,-,-,-,-,-,-,-
20180319,-,-,-,7197,0,168,0,0,0,24,1540,0,3211,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7197,-,-,-,-,-,-,-,-
20180320,-,-,-,10034,0,400,0,0,0,293,2398,0,4742,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10034,-,-,-,-,-,-,-,-
20180321,-,-,-,9437,0,269,0,0,0,79,1869,0,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437,-,-,-,-,-,-,-,-
20180322,-,-,-,9375,0,487,0,0,0,33,1331,0,5554,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9375,-,-,-,-,-,-,-,-
20180323,-,-,-,9415,0,545,0,0,0,279,1924,0,4195,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9415,-,-,-,-,-,-,-,-
20180324,-,-,-,7181,0,323,0,0,0,12,1459,0,3141,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181,-,-,-,-,-,-,-,-
20180325,-,-,-,8273,0,235,0,0,0,99,1665,0,4097,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273,-,-,-,-,-,-,-,-
20180326,-,-,-,8635,0,309,0,0,0,83,2192,0,3809,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8635,-,-,-,-,-,-,-,-
20180327,-,-,-,6851,0,189,0,0,0,54,1690,0,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6851,-,-,-,-,-,-,-,-
20180328,-,-,-,5775,0,146,0,0,0,450,1610,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5775,-,-,-,-,-,-,-,-
20180329,-,-,-,6303,0,258,0,0,0,18,1594,0,2107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6303,-,-,-,-,-,-,-,-
20180330,-,-,-,7922,0,296,0,0,0,251,2817,0,1844,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7922,-,-,-,-,-,-,-,-
20180331,-,-,-,6563,0,231,0,0,0,58,1813,0,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6563,-,-,-,-,-,-,-,-
