計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,LDKエアコン,主寝室エアコン,キッチン,リビング,電子レンジ,洗濯機・ウォシュレット,未使用,洋室,浴室乾燥機,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20171201,-,-,-,12538,0,4719,0,1221,4166,315,514,0,395,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12538,-,-,-,-,-,-,-,-
20171202,-,-,-,6032,0,2180,0,400,2061,0,448,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6032,-,-,-,-,-,-,-,-
20171203,-,-,-,10492,0,743,0,1210,4593,332,632,0,402,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10492,-,-,-,-,-,-,-,-
20171204,-,-,-,8604,0,1370,0,1181,2862,390,460,0,300,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8604,-,-,-,-,-,-,-,-
20171205,-,-,-,7279,0,1789,0,309,2610,81,302,0,148,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,-,-,-,-,-,-,-,-
20171206,-,-,-,13358,0,4382,0,1266,3680,323,456,0,1050,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13358,-,-,-,-,-,-,-,-
20171207,-,-,-,11701,0,4437,0,1206,3004,500,536,0,195,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11701,-,-,-,-,-,-,-,-
20171208,-,-,-,7858,0,2241,0,448,2532,0,465,0,182,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7858,-,-,-,-,-,-,-,-
20171209,-,-,-,13455,0,5676,0,1223,3350,317,758,0,140,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13455,-,-,-,-,-,-,-,-
20171210,-,-,-,10774,0,6008,0,552,2552,0,386,0,197,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10774,-,-,-,-,-,-,-,-
