計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,事務所エアコン,エアコン・洋室,ＩＨ・キッチン,キッチン　電子レンジ他,冷蔵庫　エアコン　TV,洗濯機・洗面,未使用,食器洗乾燥機・キッチン,寝室・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180501,-,-,-,12368,0,0,0,236,1695,4333,4506,0,327,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12368,-,-,-,-,-,-,-,-
20180502,-,-,-,16541,0,0,0,239,1788,4204,5190,0,1292,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16541,-,-,-,-,-,-,-,-
20180503,-,-,-,14077,0,0,0,466,1399,4483,4943,0,1048,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14077,-,-,-,-,-,-,-,-
20180504,-,-,-,16522,0,0,0,178,1507,5734,4991,0,967,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16522,-,-,-,-,-,-,-,-
20180505,-,-,-,13606,0,0,0,635,1227,4539,5530,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13606,-,-,-,-,-,-,-,-
20180506,-,-,-,12392,0,0,0,42,1040,5218,4944,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12392,-,-,-,-,-,-,-,-
20180507,-,-,-,17492,0,0,0,468,1994,5350,4641,0,1003,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17492,-,-,-,-,-,-,-,-
20180508,-,-,-,15408,0,0,0,230,1550,5732,5407,0,1014,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15408,-,-,-,-,-,-,-,-
20180509,-,-,-,11841,0,0,0,94,1129,4301,4887,0,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11841,-,-,-,-,-,-,-,-
20180510,-,-,-,15209,0,0,0,276,1409,7033,3572,0,1000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15209,-,-,-,-,-,-,-,-
20180511,-,-,-,10883,0,0,0,528,1603,5262,2117,0,110,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10883,-,-,-,-,-,-,-,-
20180512,-,-,-,9316,0,0,0,91,1481,4246,2148,0,218,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9316,-,-,-,-,-,-,-,-
20180513,-,-,-,16100,0,0,0,385,1909,4658,4687,0,779,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,-,-,-,-,-,-,-,-
20180514,-,-,-,12040,0,0,0,81,1816,3540,4828,0,540,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12040,-,-,-,-,-,-,-,-
20180515,-,-,-,12879,0,0,0,386,1901,4553,4015,0,641,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12879,-,-,-,-,-,-,-,-
20180516,-,-,-,13519,0,0,0,460,1936,4656,4556,0,318,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13519,-,-,-,-,-,-,-,-
20180517,-,-,-,14895,0,0,0,423,1711,5088,4787,0,1693,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14895,-,-,-,-,-,-,-,-
20180518,-,-,-,15710,0,0,0,926,1823,4806,4620,0,958,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15710,-,-,-,-,-,-,-,-
20180519,-,-,-,14021,0,0,0,345,1816,4260,4998,0,903,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14021,-,-,-,-,-,-,-,-
