計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,事務所エアコン,エアコン・洋室,ＩＨ・キッチン,キッチン　電子レンジ他,冷蔵庫　エアコン　TV,洗濯機・洗面,未使用,食器洗乾燥機・キッチン,寝室・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180401,-,-,-,10731,0,0,0,281,1261,3900,4390,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10731,-,-,-,-,-,-,-,-
20180402,-,-,-,11923,0,0,0,217,1420,4719,4617,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11923,-,-,-,-,-,-,-,-
20180403,-,-,-,10989,0,0,0,153,1511,4104,4493,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10989,-,-,-,-,-,-,-,-
20180404,-,-,-,11126,0,0,0,436,1308,3828,4309,0,206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11126,-,-,-,-,-,-,-,-
20180405,-,-,-,10284,0,0,0,293,1346,3768,4014,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10284,-,-,-,-,-,-,-,-
20180406,-,-,-,12749,0,0,0,304,1414,5372,4805,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12749,-,-,-,-,-,-,-,-
20180407,-,-,-,11256,0,0,0,0,726,5395,4465,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11256,-,-,-,-,-,-,-,-
20180408,-,-,-,13507,0,0,0,368,815,6338,4893,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13507,-,-,-,-,-,-,-,-
20180409,-,-,-,12624,0,0,0,238,1104,6001,4444,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12624,-,-,-,-,-,-,-,-
20180410,-,-,-,10386,0,0,0,0,1057,4297,4398,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10386,-,-,-,-,-,-,-,-
20180411,-,-,-,9282,0,0,0,0,1413,2874,4366,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9282,-,-,-,-,-,-,-,-
20180412,-,-,-,9445,0,0,0,236,1168,4120,3126,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9445,-,-,-,-,-,-,-,-
20180413,-,-,-,10613,0,0,0,218,1174,4034,4355,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613,-,-,-,-,-,-,-,-
20180414,-,-,-,9606,0,0,0,131,1110,3292,4318,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9606,-,-,-,-,-,-,-,-
20180415,-,-,-,11488,0,0,0,290,1127,4794,4343,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11488,-,-,-,-,-,-,-,-
20180416,-,-,-,9644,0,0,0,0,894,3581,4486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9644,-,-,-,-,-,-,-,-
20180417,-,-,-,11357,0,0,0,156,1223,4781,4419,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11357,-,-,-,-,-,-,-,-
20180418,-,-,-,12432,0,0,0,443,1246,5257,4411,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12432,-,-,-,-,-,-,-,-
20180419,-,-,-,11076,0,0,0,377,1090,4255,4310,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076,-,-,-,-,-,-,-,-
20180420,-,-,-,10377,0,0,0,0,1165,3642,2500,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10377,-,-,-,-,-,-,-,-
20180421,-,-,-,10011,0,0,0,117,1343,4299,2321,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10011,-,-,-,-,-,-,-,-
20180422,-,-,-,12901,0,0,0,529,1412,2601,4317,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901,-,-,-,-,-,-,-,-
20180423,-,-,-,11181,0,0,0,348,1400,3187,4458,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11181,-,-,-,-,-,-,-,-
20180424,-,-,-,12401,0,0,0,0,1412,3665,4243,0,973,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12401,-,-,-,-,-,-,-,-
20180425,-,-,-,16733,0,0,0,461,1182,5361,5205,0,1041,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733,-,-,-,-,-,-,-,-
20180426,-,-,-,14366,0,0,0,234,1288,5124,5209,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14366,-,-,-,-,-,-,-,-
