計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,事務所エアコン,エアコン・洋室,ＩＨ・キッチン,キッチン　電子レンジ他,冷蔵庫　エアコン　TV,洗濯機・洗面,未使用,食器洗乾燥機・キッチン,寝室・照明,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
20180201,-,-,-,15559,0,0,0,691,1234,7406,4076,0,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15559,-,-,-,-,-,-,-,-
20180202,-,-,-,15982,0,0,0,312,1398,7343,4721,0,1,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15982,-,-,-,-,-,-,-,-
20180203,-,-,-,14150,0,0,0,260,1187,6663,4266,0,1,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14150,-,-,-,-,-,-,-,-
20180204,-,-,-,15803,0,0,0,435,1128,6761,4898,0,1,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15803,-,-,-,-,-,-,-,-
20180205,-,-,-,17439,0,0,0,324,1194,8140,4955,0,2,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17439,-,-,-,-,-,-,-,-
20180206,-,-,-,18035,0,0,0,289,1087,6707,4932,0,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18035,-,-,-,-,-,-,-,-
20180207,-,-,-,16551,0,0,0,346,1156,7625,4650,0,1,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16551,-,-,-,-,-,-,-,-
20180208,-,-,-,17450,0,0,0,352,1068,7508,4266,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17450,-,-,-,-,-,-,-,-
20180209,-,-,-,16730,0,0,0,550,1018,6856,3903,0,875,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16730,-,-,-,-,-,-,-,-
20180210,-,-,-,15575,0,0,0,356,1134,6922,4210,0,322,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15575,-,-,-,-,-,-,-,-
20180211,-,-,-,18386,0,0,0,766,1341,6711,4104,0,1,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18386,-,-,-,-,-,-,-,-
20180212,-,-,-,19642,0,0,0,546,1548,6032,4755,0,1,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19642,-,-,-,-,-,-,-,-
20180213,-,-,-,14060,0,0,0,144,1284,5966,4531,0,1,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14060,-,-,-,-,-,-,-,-
20180214,-,-,-,14898,0,0,0,362,1030,6636,5324,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14898,-,-,-,-,-,-,-,-
20180215,-,-,-,14301,0,0,0,368,1277,5983,4300,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14301,-,-,-,-,-,-,-,-
20180216,-,-,-,13253,0,0,0,168,1278,6086,3802,0,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13253,-,-,-,-,-,-,-,-
20180217,-,-,-,12410,0,0,0,150,1265,5317,4090,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12410,-,-,-,-,-,-,-,-
20180218,-,-,-,15213,0,0,0,216,1338,4853,4444,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15213,-,-,-,-,-,-,-,-
20180219,-,-,-,14724,0,0,0,229,1373,6153,3948,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14724,-,-,-,-,-,-,-,-
20180220,-,-,-,13695,0,0,0,214,1361,6332,3768,0,2,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13695,-,-,-,-,-,-,-,-
20180221,-,-,-,12356,0,0,0,67,1124,6094,4048,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12356,-,-,-,-,-,-,-,-
20180222,-,-,-,15597,0,0,0,168,1029,6035,4473,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15597,-,-,-,-,-,-,-,-
20180223,-,-,-,21762,0,0,0,428,1412,5739,4553,0,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21762,-,-,-,-,-,-,-,-
