計測日時,太陽光発電(創蓄パワコン),蓄電池充電,蓄電池放電,主幹買電,主幹売電,スポットライト,未使用,エコキュート,未使用,シャンデリア,ワインセラー,未使用,厨房換気扇,ペンダント,増設1,増設2,増設3,増設4,増設5,増設6,増設7,増設8,増設9,増設10,増設11,増設12,増設13,増設14,増設15,増設16,増設17,増設18,増設19,増設20,増設21,増設22,増設23,増設24,増設25,増設26,増設27,増設28,増設29,増設30,使用電力量,ガス使用量,水使用量,お湯使用量,燃料電池ガス使用量,補助熱源ガス使用量,燃料電池お湯使用量,補助熱源お湯使用量,燃料電池排熱回収量
201711040000+0900,-,-,-,222,0,0,0,0,0,0,15,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,-,-,0,-,-,-,-,-
201711040030+0900,-,-,-,248,0,0,0,0,0,0,8,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,-,-,0,-,-,-,-,-
201711040100+0900,-,-,-,325,0,0,0,729,0,0,7,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,-,-,0,-,-,-,-,-
201711040130+0900,-,-,-,279,0,0,0,841,0,0,16,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,-,-,0,-,-,-,-,-
201711040200+0900,-,-,-,272,0,0,0,625,0,0,7,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,-,-,0,-,-,-,-,-
201711040230+0900,-,-,-,353,0,0,0,0,0,0,8,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,-,-,0,-,-,-,-,-
201711040300+0900,-,-,-,282,0,0,0,0,0,0,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,-,-,0,-,-,-,-,-
201711040330+0900,-,-,-,216,0,0,0,0,0,0,15,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,-,-,0,-,-,-,-,-
201711040400+0900,-,-,-,312,0,0,0,0,0,0,8,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,-,-,0,-,-,-,-,-
201711040430+0900,-,-,-,390,0,0,0,92,0,0,8,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,-,-,0,-,-,-,-,-
201711040500+0900,-,-,-,211,0,0,0,0,0,0,7,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-,-,0,-,-,-,-,-
201711040530+0900,-,-,-,271,0,0,0,0,0,0,8,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-,-,0,-,-,-,-,-
201711040600+0900,-,-,-,196,0,0,0,0,0,0,7,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,-,-,0,-,-,-,-,-
201711040630+0900,-,-,-,233,0,0,0,0,0,0,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,-,-,0,-,-,-,-,-
201711040700+0900,-,-,-,247,0,0,0,0,0,0,8,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,-,-,0,-,-,-,-,-
201711040730+0900,-,-,-,238,0,0,0,0,0,0,13,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,-,-,0,-,-,-,-,-
201711040800+0900,-,-,-,314,0,0,0,0,0,0,10,0,140,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,-,-,0,-,-,-,-,-
201711040830+0900,-,-,-,266,0,0,0,0,0,0,8,0,148,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,-,-,0,-,-,-,-,-
201711040900+0900,-,-,-,614,0,0,0,0,0,0,25,0,393,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,-,-,33,-,-,-,-,-
201711040930+0900,-,-,-,542,0,54,0,0,0,0,8,0,389,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,-,-,0,-,-,-,-,-
201711041000+0900,-,-,-,928,0,75,0,0,0,0,22,0,390,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,-,-,13,-,-,-,-,-
201711041030+0900,-,-,-,1163,0,75,0,0,0,0,25,0,386,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,-,-,12,-,-,-,-,-
201711041100+0900,-,-,-,868,0,75,0,0,0,0,20,0,387,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,-,-,4,-,-,-,-,-
201711041130+0900,-,-,-,679,0,76,0,0,0,0,16,0,389,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,-,-,5,-,-,-,-,-
201711041200+0900,-,-,-,716,0,76,0,0,0,0,16,0,390,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,-,-,0,-,-,-,-,-
201711041230+0900,-,-,-,752,0,75,0,0,0,0,18,0,457,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,-,-,29,-,-,-,-,-
201711041300+0900,-,-,-,841,0,75,0,0,0,0,23,0,454,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,-,-,67,-,-,-,-,-
201711041330+0900,-,-,-,600,0,75,0,0,0,0,9,0,456,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-,-,46,-,-,-,-,-
201711041400+0900,-,-,-,724,0,77,0,0,0,0,21,0,462,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,-,-,49,-,-,-,-,-
201711041430+0900,-,-,-,735,0,75,0,0,0,0,19,0,463,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,-,-,39,-,-,-,-,-
201711041500+0900,-,-,-,753,0,77,0,0,0,0,12,0,248,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,-,-,22,-,-,-,-,-
201711041530+0900,-,-,-,621,0,77,0,0,0,0,21,0,139,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,-,-,5,-,-,-,-,-
201711041600+0900,-,-,-,549,0,77,0,0,0,0,11,0,139,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,-,-,1,-,-,-,-,-
201711041630+0900,-,-,-,491,0,75,0,0,0,0,14,0,138,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,-,-,1,-,-,-,-,-
201711041700+0900,-,-,-,571,0,107,0,709,0,125,8,0,302,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,-,-,8,-,-,-,-,-
201711041730+0900,-,-,-,749,0,152,0,804,0,326,22,0,457,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,-,-,48,-,-,-,-,-
201711041800+0900,-,-,-,645,0,154,0,806,0,331,7,0,459,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,-,-,37,-,-,-,-,-
201711041830+0900,-,-,-,788,0,155,0,637,0,330,8,0,458,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,-,-,44,-,-,-,-,-
201711041900+0900,-,-,-,650,0,153,0,0,0,329,12,0,457,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-,-,46,-,-,-,-,-
201711041930+0900,-,-,-,416,0,154,0,0,0,331,7,0,381,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,-,-,31,-,-,-,-,-
201711042000+0900,-,-,-,506,0,156,0,86,0,332,20,0,410,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,-,-,68,-,-,-,-,-
201711042030+0900,-,-,-,547,0,155,0,612,0,329,13,0,292,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,-,-,61,-,-,-,-,-
201711042100+0900,-,-,-,517,0,154,0,0,0,327,14,0,137,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,-,-,0,-,-,-,-,-
201711042130+0900,-,-,-,419,0,86,0,0,0,127,8,0,138,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,-,-,0,-,-,-,-,-
201711042200+0900,-,-,-,398,0,16,0,0,0,0,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,-,-,0,-,-,-,-,-
201711042230+0900,-,-,-,301,0,0,0,0,0,0,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-,-,0,-,-,-,-,-
201711042300+0900,-,-,-,206,0,0,0,0,0,0,8,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,-,-,0,-,-,-,-,-
201711042330+0900,-,-,-,235,0,0,0,0,0,0,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,-,-,0,-,-,-,-,-
